"Step","evalv2_spball_1.8B_mupinit_muplr5e-3_wd0.1_hard_headfc1split - hidden-states-absmax/attention::o_proj","evalv2_spball_1.8B_mupinit_muplr5e-3_wd0.1_hard_headfc1split - hidden-states-absmax/attention::o_proj__MIN","evalv2_spball_1.8B_mupinit_muplr5e-3_wd0.1_hard_headfc1split - hidden-states-absmax/attention::o_proj__MAX","evalv2_muonw_1.8B_muptinit_muplr5e-3_wd0.1_headfc1split - hidden-states-absmax/attention::o_proj","evalv2_muonw_1.8B_muptinit_muplr5e-3_wd0.1_headfc1split - hidden-states-absmax/attention::o_proj__MIN","evalv2_muonw_1.8B_muptinit_muplr5e-3_wd0.1_headfc1split - hidden-states-absmax/attention::o_proj__MAX","evalv2_adamw_1.8B_muptinit_muplr5e-3_wd0.1_headfc1split - hidden-states-absmax/attention::o_proj","evalv2_adamw_1.8B_muptinit_muplr5e-3_wd0.1_headfc1split - hidden-states-absmax/attention::o_proj__MIN","evalv2_adamw_1.8B_muptinit_muplr5e-3_wd0.1_headfc1split - hidden-states-absmax/attention::o_proj__MAX"
"13850","4.75","4.75","4.75","8.0625","8.0625","8.0625","544","544","544"
"13854","4.5","4.5","4.5","7.75","7.75","7.75","576","576","576"
"13855","4.6875","4.6875","4.6875","7.71875","7.71875","7.71875","564","564","564"
"13856","4.78125","4.78125","4.78125","7.46875","7.46875","7.46875","544","544","544"
"13857","","","","","","","552","552","552"
"13861","4.59375","4.59375","4.59375","8.0625","8.0625","8.0625","580","580","580"
"13862","4.59375","4.59375","4.59375","7.75","7.75","7.75","540","540","540"
"13865","","","","","","","612","612","612"
"13866","4.75","4.75","4.75","7.59375","7.59375","7.59375","552","552","552"
"13867","4.59375","4.59375","4.59375","8.625","8.625","8.625","584","584","584"
"13869","4.8125","4.8125","4.8125","8.1875","8.1875","8.1875","528","528","528"
"13875","4.5625","4.5625","4.5625","8","8","8","580","580","580"
"13878","4.5","4.5","4.5","7.71875","7.71875","7.71875","600","600","600"
"13879","4.6875","4.6875","4.6875","7.78125","7.78125","7.78125","510","510","510"
"13882","4.6875","4.6875","4.6875","8.25","8.25","8.25","516","516","516"
"13888","4.5625","4.5625","4.5625","7.65625","7.65625","7.65625","548","548","548"
"13889","4.375","4.375","4.375","7.5625","7.5625","7.5625","540","540","540"
"13891","4.5625","4.5625","4.5625","7.375","7.375","7.375","516","516","516"
"13893","","","","","","","524","524","524"
"13897","4.9375","4.9375","4.9375","7.875","7.875","7.875","540","540","540"
"13899","4.75","4.75","4.75","8.3125","8.3125","8.3125","528","528","528"
"13901","4.75","4.75","4.75","8.4375","8.4375","8.4375","576","576","576"
"13902","4.375","4.375","4.375","8.125","8.125","8.125","502","502","502"
"13909","4.375","4.375","4.375","7.96875","7.96875","7.96875","588","588","588"
"13912","","","","","","","560","560","560"
"13916","4.78125","4.78125","4.78125","7.96875","7.96875","7.96875","492","492","492"
"13922","4.5625","4.5625","4.5625","7.875","7.875","7.875","528","528","528"
"13923","5.03125","5.03125","5.03125","8.3125","8.3125","8.3125","572","572","572"
"13928","4.71875","4.71875","4.71875","8.0625","8.0625","8.0625","552","552","552"
"13933","4.65625","4.65625","4.65625","7.71875","7.71875","7.71875","556","556","556"
"13935","5.125","5.125","5.125","8.5625","8.5625","8.5625","556","556","556"
"13937","4.59375","4.59375","4.59375","7.90625","7.90625","7.90625","556","556","556"
"13940","4.375","4.375","4.375","8.0625","8.0625","8.0625","564","564","564"
"13944","4.59375","4.59375","4.59375","7.40625","7.40625","7.40625","524","524","524"
"13945","4.84375","4.84375","4.84375","8.4375","8.4375","8.4375","548","548","548"
"13946","4.5625","4.5625","4.5625","8.4375","8.4375","8.4375","532","532","532"
"13948","4.75","4.75","4.75","8.25","8.25","8.25","548","548","548"
"13949","5","5","5","8.25","8.25","8.25","552","552","552"
"13950","","","","","","","498","498","498"
"13952","4.875","4.875","4.875","8.875","8.875","8.875","528","528","528"
"13955","","","","","","","540","540","540"
"13957","4.65625","4.65625","4.65625","7.625","7.625","7.625","520","520","520"
"13958","5","5","5","8","8","8","496","496","496"
"13960","4.59375","4.59375","4.59375","8.5625","8.5625","8.5625","552","552","552"
"13962","4.84375","4.84375","4.84375","8.75","8.75","8.75","528","528","528"
"13963","4.90625","4.90625","4.90625","7.75","7.75","7.75","572","572","572"
"13969","4.6875","4.6875","4.6875","8.1875","8.1875","8.1875","536","536","536"
"13972","4.875","4.875","4.875","8.5","8.5","8.5","516","516","516"
"13973","5","5","5","7.96875","7.96875","7.96875","548","548","548"
"13975","4.78125","4.78125","4.78125","8.4375","8.4375","8.4375","568","568","568"
"13977","4.75","4.75","4.75","7.875","7.875","7.875","528","528","528"
"13978","4.75","4.75","4.75","7.875","7.875","7.875","564","564","564"
"13980","4.8125","4.8125","4.8125","8.375","8.375","8.375","532","532","532"
"13983","","","","","","","612","612","612"
"13984","4.5625","4.5625","4.5625","8","8","8","688","688","688"
"13985","4.53125","4.53125","4.53125","8.4375","8.4375","8.4375","572","572","572"
"13986","4.625","4.625","4.625","7.375","7.375","7.375","536","536","536"
"13991","","","","","","","532","532","532"
"13994","4.8125","4.8125","4.8125","8.125","8.125","8.125","536","536","536"
"13996","4.6875","4.6875","4.6875","7.8125","7.8125","7.8125","564","564","564"
"13999","4.5","4.5","4.5","7.65625","7.65625","7.65625","612","612","612"
"14000","4.875","4.875","4.875","8","8","8","536","536","536"
"14001","5.03125","5.03125","5.03125","8.0625","8.0625","8.0625","644","644","644"
"14002","4.71875","4.71875","4.71875","8.3125","8.3125","8.3125","548","548","548"
"14007","4.5625","4.5625","4.5625","8.125","8.125","8.125","532","532","532"
"14008","4.40625","4.40625","4.40625","7.96875","7.96875","7.96875","490","490","490"
"14009","4.59375","4.59375","4.59375","8.8125","8.8125","8.8125","540","540","540"
"14010","5.1875","5.1875","5.1875","8.5625","8.5625","8.5625","564","564","564"
"14017","4.5","4.5","4.5","8.125","8.125","8.125","532","532","532"
"14018","4.59375","4.59375","4.59375","8.25","8.25","8.25","576","576","576"
"14019","4.34375","4.34375","4.34375","8.375","8.375","8.375","556","556","556"
"14026","4.84375","4.84375","4.84375","8.375","8.375","8.375","524","524","524"
"14027","4.9375","4.9375","4.9375","8.625","8.625","8.625","504","504","504"
"14029","5","5","5","8.625","8.625","8.625","584","584","584"
"14030","4.8125","4.8125","4.8125","8.3125","8.3125","8.3125","572","572","572"
"14034","4.59375","4.59375","4.59375","8.375","8.375","8.375","512","512","512"
"14035","4.75","4.75","4.75","9","9","9","572","572","572"
"14037","4.8125","4.8125","4.8125","8.3125","8.3125","8.3125","506","506","506"
"14042","4.71875","4.71875","4.71875","8.3125","8.3125","8.3125","520","520","520"
"14043","","","","","","","596","596","596"
"14044","4.71875","4.71875","4.71875","8.5","8.5","8.5","576","576","576"
"14045","4.5625","4.5625","4.5625","8.375","8.375","8.375","540","540","540"
"14048","4.78125","4.78125","4.78125","7.9375","7.9375","7.9375","568","568","568"
"14050","5.46875","5.46875","5.46875","8.4375","8.4375","8.4375","568","568","568"
"14051","4.6875","4.6875","4.6875","8.625","8.625","8.625","540","540","540"
"14053","4.65625","4.65625","4.65625","8.3125","8.3125","8.3125","552","552","552"
"14055","4.71875","4.71875","4.71875","7.4375","7.4375","7.4375","506","506","506"
"14059","4.78125","4.78125","4.78125","8.125","8.125","8.125","568","568","568"
"14063","4.90625","4.90625","4.90625","8.125","8.125","8.125","516","516","516"
"14065","4.625","4.625","4.625","8.25","8.25","8.25","544","544","544"
"14066","4.8125","4.8125","4.8125","7.9375","7.9375","7.9375","600","600","600"
"14067","4.84375","4.84375","4.84375","8.125","8.125","8.125","540","540","540"
"14068","4.6875","4.6875","4.6875","8.0625","8.0625","8.0625","512","512","512"
"14069","4.59375","4.59375","4.59375","8.625","8.625","8.625","540","540","540"
"14075","5.59375","5.59375","5.59375","8.4375","8.4375","8.4375","512","512","512"
"14076","","","","","","","540","540","540"
"14078","5.0625","5.0625","5.0625","8.625","8.625","8.625","548","548","548"
"14079","5","5","5","7.71875","7.71875","7.71875","628","628","628"
"14080","4.5","4.5","4.5","8.8125","8.8125","8.8125","524","524","524"
"14081","4.625","4.625","4.625","7.90625","7.90625","7.90625","560","560","560"
"14083","4.5","4.5","4.5","7.71875","7.71875","7.71875","524","524","524"
"14086","4.625","4.625","4.625","8.4375","8.4375","8.4375","552","552","552"
"14087","4.5625","4.5625","4.5625","7.84375","7.84375","7.84375","488","488","488"
"14088","4.90625","4.90625","4.90625","8.25","8.25","8.25","564","564","564"
"14090","","","","","","","510","510","510"
"14091","4.8125","4.8125","4.8125","8","8","8","524","524","524"
"14092","5.0625","5.0625","5.0625","8.0625","8.0625","8.0625","580","580","580"
"14093","5.0625","5.0625","5.0625","8.125","8.125","8.125","556","556","556"
"14094","4.5","4.5","4.5","8.75","8.75","8.75","572","572","572"
"14095","4.65625","4.65625","4.65625","8.0625","8.0625","8.0625","536","536","536"
"14097","4.75","4.75","4.75","7.875","7.875","7.875","580","580","580"
"14100","4.71875","4.71875","4.71875","8.125","8.125","8.125","536","536","536"
"14102","4.5625","4.5625","4.5625","8.1875","8.1875","8.1875","588","588","588"
"14106","4.65625","4.65625","4.65625","8.4375","8.4375","8.4375","540","540","540"
"14112","4.75","4.75","4.75","7.875","7.875","7.875","536","536","536"
"14113","4.625","4.625","4.625","8.1875","8.1875","8.1875","588","588","588"
"14114","4.625","4.625","4.625","8.5","8.5","8.5","556","556","556"
"14115","4.5","4.5","4.5","8.375","8.375","8.375","484","484","484"
"14116","4.65625","4.65625","4.65625","8.375","8.375","8.375","504","504","504"
"14117","4.8125","4.8125","4.8125","7.9375","7.9375","7.9375","536","536","536"
"14120","5.09375","5.09375","5.09375","8.8125","8.8125","8.8125","584","584","584"
"14122","4.75","4.75","4.75","8.5","8.5","8.5","528","528","528"
"14125","4.71875","4.71875","4.71875","8.4375","8.4375","8.4375","516","516","516"
"14130","4.78125","4.78125","4.78125","8.25","8.25","8.25","524","524","524"
"14131","4.59375","4.59375","4.59375","8.8125","8.8125","8.8125","516","516","516"
"14134","4.65625","4.65625","4.65625","8.625","8.625","8.625","502","502","502"
"14137","4.625","4.625","4.625","8.5","8.5","8.5","552","552","552"
"14138","4.40625","4.40625","4.40625","8.9375","8.9375","8.9375","556","556","556"
"14139","4.6875","4.6875","4.6875","8.1875","8.1875","8.1875","588","588","588"
"14141","4.65625","4.65625","4.65625","8.1875","8.1875","8.1875","480","480","480"
"14142","5.34375","5.34375","5.34375","7.65625","7.65625","7.65625","516","516","516"
"14144","4.625","4.625","4.625","8.4375","8.4375","8.4375","564","564","564"
"14146","4.5625","4.5625","4.5625","8.6875","8.6875","8.6875","512","512","512"
"14149","4.96875","4.96875","4.96875","8.0625","8.0625","8.0625","572","572","572"
"14151","4.84375","4.84375","4.84375","7.59375","7.59375","7.59375","492","492","492"
"14153","4.75","4.75","4.75","8.375","8.375","8.375","536","536","536"
"14154","4.625","4.625","4.625","8.6875","8.6875","8.6875","540","540","540"
"14155","4.90625","4.90625","4.90625","8.8125","8.8125","8.8125","544","544","544"
"14158","4.71875","4.71875","4.71875","6.28125","6.28125","6.28125","640","640","640"
"14162","5","5","5","4.53125","4.53125","4.53125","564","564","564"
"14163","4.875","4.875","4.875","4.8125","4.8125","4.8125","548","548","548"
"14168","4.5","4.5","4.5","5.21875","5.21875","5.21875","548","548","548"
"14170","4.46875","4.46875","4.46875","5.4375","5.4375","5.4375","532","532","532"
"14171","4.65625","4.65625","4.65625","5.71875","5.71875","5.71875","556","556","556"
"14175","4.96875","4.96875","4.96875","5.84375","5.84375","5.84375","536","536","536"
"14176","4.625","4.625","4.625","6.3125","6.3125","6.3125","520","520","520"
"14178","4.75","4.75","4.75","6.21875","6.21875","6.21875","548","548","548"
"14182","4.9375","4.9375","4.9375","6.15625","6.15625","6.15625","604","604","604"
"14183","4.84375","4.84375","4.84375","6.25","6.25","6.25","584","584","584"
"14186","4.90625","4.90625","4.90625","6.34375","6.34375","6.34375","528","528","528"
"14187","5.15625","5.15625","5.15625","6.03125","6.03125","6.03125","540","540","540"
"14192","4.8125","4.8125","4.8125","6.59375","6.59375","6.59375","516","516","516"
"14193","5.0625","5.0625","5.0625","6.5625","6.5625","6.5625","696","696","696"
"14194","4.6875","4.6875","4.6875","6.5","6.5","6.5","520","520","520"
"14195","4.625","4.625","4.625","6.625","6.625","6.625","516","516","516"
"14202","4.6875","4.6875","4.6875","6.6875","6.6875","6.6875","520","520","520"
"14203","4.6875","4.6875","4.6875","6.71875","6.71875","6.71875","520","520","520"
"14206","4.53125","4.53125","4.53125","6.90625","6.90625","6.90625","552","552","552"
"14207","4.5625","4.5625","4.5625","6.96875","6.96875","6.96875","556","556","556"
"14208","4.625","4.625","4.625","6.9375","6.9375","6.9375","512","512","512"
"14214","4.78125","4.78125","4.78125","7.84375","7.84375","7.84375","540","540","540"
"14215","4.84375","4.84375","4.84375","7.375","7.375","7.375","540","540","540"
"14217","4.65625","4.65625","4.65625","7.4375","7.4375","7.4375","536","536","536"
"14220","4.59375","4.59375","4.59375","7.28125","7.28125","7.28125","520","520","520"
"14223","4.78125","4.78125","4.78125","7.875","7.875","7.875","504","504","504"
"14226","4.875","4.875","4.875","7.59375","7.59375","7.59375","588","588","588"
"14228","4.75","4.75","4.75","7.03125","7.03125","7.03125","520","520","520"
"14230","4.875","4.875","4.875","7.4375","7.4375","7.4375","500","500","500"
"14232","4.96875","4.96875","4.96875","7.84375","7.84375","7.84375","478","478","478"
"14233","4.53125","4.53125","4.53125","7.75","7.75","7.75","544","544","544"
"14244","4.90625","4.90625","4.90625","8.5625","8.5625","8.5625","494","494","494"
"14246","4.6875","4.6875","4.6875","8.8125","8.8125","8.8125","502","502","502"
"14247","4.8125","4.8125","4.8125","7.28125","7.28125","7.28125","524","524","524"
"14251","4.625","4.625","4.625","8.125","8.125","8.125","496","496","496"
"14253","5","5","5","8.3125","8.3125","8.3125","520","520","520"
"14254","4.5625","4.5625","4.5625","8","8","8","472","472","472"
"14256","4.75","4.75","4.75","8.1875","8.1875","8.1875","568","568","568"
"14257","5","5","5","7.96875","7.96875","7.96875","512","512","512"
"14261","4.6875","4.6875","4.6875","7.71875","7.71875","7.71875","568","568","568"
"14263","4.71875","4.71875","4.71875","7.125","7.125","7.125","520","520","520"
"14266","4.875","4.875","4.875","7.875","7.875","7.875","536","536","536"
"14267","4.71875","4.71875","4.71875","7.09375","7.09375","7.09375","544","544","544"
"14269","5","5","5","8.625","8.625","8.625","492","492","492"
"14276","4.5625","4.5625","4.5625","9.25","9.25","9.25","482","482","482"
"14277","4.78125","4.78125","4.78125","8.25","8.25","8.25","572","572","572"
"14278","4.4375","4.4375","4.4375","8.375","8.375","8.375","584","584","584"
"14279","4.5625","4.5625","4.5625","7.6875","7.6875","7.6875","492","492","492"
"14280","5.03125","5.03125","5.03125","9.125","9.125","9.125","504","504","504"
"14281","4.75","4.75","4.75","8.0625","8.0625","8.0625","520","520","520"
"14282","4.6875","4.6875","4.6875","8.125","8.125","8.125","532","532","532"
"14283","5.125","5.125","5.125","7.78125","7.78125","7.78125","498","498","498"
"14287","4.65625","4.65625","4.65625","8.125","8.125","8.125","498","498","498"
"14292","5.21875","5.21875","5.21875","7.84375","7.84375","7.84375","506","506","506"
"14293","4.71875","4.71875","4.71875","8.5625","8.5625","8.5625","484","484","484"
"14295","4.75","4.75","4.75","8.4375","8.4375","8.4375","536","536","536"
"14297","4.71875","4.71875","4.71875","7.8125","7.8125","7.8125","556","556","556"
"14298","4.59375","4.59375","4.59375","8.1875","8.1875","8.1875","520","520","520"
"14299","4.6875","4.6875","4.6875","8.0625","8.0625","8.0625","512","512","512"
"14301","4.71875","4.71875","4.71875","8.8125","8.8125","8.8125","536","536","536"
"14303","4.625","4.625","4.625","8.3125","8.3125","8.3125","560","560","560"
"14305","4.84375","4.84375","4.84375","8.875","8.875","8.875","516","516","516"
"14306","4.71875","4.71875","4.71875","8.625","8.625","8.625","498","498","498"
"14307","4.875","4.875","4.875","8.875","8.875","8.875","552","552","552"
"14310","4.8125","4.8125","4.8125","8.5625","8.5625","8.5625","516","516","516"
"14318","4.59375","4.59375","4.59375","8.625","8.625","8.625","494","494","494"
"14319","4.5625","4.5625","4.5625","8.125","8.125","8.125","536","536","536"
"14320","4.59375","4.59375","4.59375","7.84375","7.84375","7.84375","560","560","560"
"14322","4.59375","4.59375","4.59375","8.4375","8.4375","8.4375","552","552","552"
"14327","4.78125","4.78125","4.78125","7.53125","7.53125","7.53125","474","474","474"
"14331","4.53125","4.53125","4.53125","8.25","8.25","8.25","488","488","488"
"14332","4.875","4.875","4.875","8.5625","8.5625","8.5625","532","532","532"
"14337","4.71875","4.71875","4.71875","8.3125","8.3125","8.3125","544","544","544"
"14338","4.875","4.875","4.875","8.3125","8.3125","8.3125","508","508","508"
"14340","4.78125","4.78125","4.78125","8.375","8.375","8.375","584","584","584"
"14342","4.8125","4.8125","4.8125","9.0625","9.0625","9.0625","520","520","520"
"14343","4.75","4.75","4.75","8.9375","8.9375","8.9375","576","576","576"
"14344","4.78125","4.78125","4.78125","8.8125","8.8125","8.8125","490","490","490"
"14345","4.65625","4.65625","4.65625","8.5625","8.5625","8.5625","572","572","572"
"14347","4.625","4.625","4.625","8.75","8.75","8.75","490","490","490"
"14349","4.96875","4.96875","4.96875","8.8125","8.8125","8.8125","470","470","470"
"14359","4.5625","4.5625","4.5625","8.0625","8.0625","8.0625","520","520","520"
"14360","4.6875","4.6875","4.6875","7.875","7.875","7.875","616","616","616"
"14367","4.96875","4.96875","4.96875","7.875","7.875","7.875","498","498","498"
"14369","","","","","","","478","478","478"
"14370","5.28125","5.28125","5.28125","8.1875","8.1875","8.1875","492","492","492"
"14371","4.625","4.625","4.625","8.5625","8.5625","8.5625","540","540","540"
"14375","4.5625","4.5625","4.5625","7.65625","7.65625","7.65625","502","502","502"
"14378","4.6875","4.6875","4.6875","8.1875","8.1875","8.1875","502","502","502"
"14380","4.875","4.875","4.875","8","8","8","644","644","644"
"14381","4.75","4.75","4.75","8.875","8.875","8.875","552","552","552"
"14383","4.75","4.75","4.75","8.875","8.875","8.875","572","572","572"
