Step,Muon without wd,Muon
12435,2.6635053157806396,2.716230869293213
12437,2.6718854904174805,2.725087881088257
12447,2.6766209602355957,2.729996681213379
12448,2.6818556785583496,2.7345378398895264
12450,2.6770546436309814,2.7295544147491455
12451,2.667578697,2.7206149101257324
12452,2.681440830230713,2.735337972640991
12453,2.656428813934326,2.7092175483703613
12454,2.6397504806518555,2.6945738792419434
12456,2.6647634506225586,2.717695951461792
12462,2.653843402862549,2.7063140869140625
12466,2.667245864868164,2.7207765579223633
12467,2.6796536445617676,2.7333881855010986
12470,2.6675565242767334,2.7233097553253174
12471,2.6640355587005615,2.7210888862609863
12472,2.6759066581726074,2.7286524772644043
12475,2.663351058959961,2.715938091278076
12477,2.6690664291381836,2.7219574451446533
12479,2.6669387817382812,2.7233290672302246
12480,2.693727493286133,2.7469844818115234
12482,2.6698503494262695,2.721928119659424
12484,2.6562047004699707,2.7092761993408203
12485,2.674565315246582,2.7278037071228027
12487,2.6644434928894043,2.717078685760498
12489,2.6721997261047363,2.7244701385498047
12498,2.659665584564209,2.711660861968994
12499,2.6698572635650635,2.7238943576812744
12502,2.662482261657715,2.7159476280212402
12503,2.667649269104004,2.720968723297119
12509,2.6700453758239746,2.722454309463501
12512,2.6737542152404785,2.728517532348633
12514,2.6770355701446533,2.730893135070801
12515,2.674677610397339,2.726889133453369
12517,2.6688637733459473,2.7243051528930664
12524,2.682035207748413,2.732747793197632
12526,2.651909828186035,2.706726551055908
12527,2.6681771278381348,2.7207870483398438
12533,2.662031412124634,2.7175636291503906
12535,2.6541213989257812,2.7103374004364014
12540,2.656680107116699,2.709799289703369
12543,2.657433032989502,2.7096760272979736
12547,2.678804874420166,2.7303571701049805
12549,2.6609272956848145,2.7174766063690186
12550,2.6745057106018066,2.728513002
12551,2.660144329071045,2.713571071624756
12560,2.6894657611846924,2.7430312633514404
12561,2.675854206085205,2.7301347255706787
12563,2.660828113555908,2.7144100666046143
12565,2.6653432846069336,2.7201974391937256
12567,2.6683337688446045,2.723269224
12570,2.664886474609375,2.716759204864502
12573,2.6725358963012695,2.7257840633392334
12574,2.665182590484619,2.7182652950286865
12575,2.673250198364258,2.7262001037597656
12576,2.6594488620758057,2.711535930633545
12580,2.6808409690856934,2.7326254844665527
12582,2.6696434020996094,2.723511219024658
12585,2.684047222137451,2.7378411293029785
12586,2.669548988342285,2.722223997116089
12587,2.6512885093688965,2.703826665878296
12593,2.647162914276123,2.701009750366211
12595,2.675015687942505,2.7260069847106934
12599,2.6523051261901855,2.703707695007324
12601,2.6643850803375244,2.7173402309417725
12602,2.665550470352173,2.7181811332702637
12606,2.6578617095947266,2.710524559020996
12607,2.670297145843506,2.7227859497070312
12609,2.675964355,2.7286930084228516
12610,2.661653995513916,2.7126126289367676
12617,2.6596176624298096,2.711944818496704
12620,2.669684410095215,2.7217581272125244
12622,2.6637351512908936,2.7170605659484863
12628,2.652573585510254,2.705796957015991
12631,2.651430130004883,2.7049965858459473
12632,2.6561942100524902,2.7106423377990723
12633,2.6408469676971436,2.693972349
12635,2.688904285430908,2.7398622035980225
12639,2.6715681552886963,2.726003885269165
12640,2.650489330291748,2.703732967376709
12642,2.6640028953552246,2.7189221382141113
12643,2.6514198780059814,2.704477071762085
12644,2.684661388397217,2.735283851623535
12645,2.650419235229492,2.7040185928344727
12649,2.660221576690674,2.7113583087921143
12651,2.655952215194702,2.7087926864624023
12652,2.6603918075561523,2.713698625564575
12653,2.668844461,2.7234930992126465
12655,2.6783080101013184,2.729764938354492
12656,2.6478219032287598,2.7023513317108154
12657,2.6723549365997314,2.7253952026367188
12658,2.656268597,2.7083065509796143
12660,2.6555776596069336,2.708143472671509
12661,2.659870147705078,2.714399814605713
12663,2.661475182,2.7144975662231445
12667,2.6633667945861816,2.717545986175537
12669,2.6631298065185547,2.7149410247802734
12670,2.670835018157959,2.723381757736206
12672,2.666330337524414,2.717529773712158
12674,2.6546339988708496,2.708773612976074
12676,2.659841299057007,2.7097742557525635
12684,2.6785998344421387,2.7323391437530518
12690,2.659902572631836,2.715420722961426
12694,2.6555979251861572,2.7068045139312744
12700,2.660651683807373,2.712404727935791
12703,2.6724355220794678,2.723184108734131
12705,2.660332679748535,2.7123537063598633
12708,2.6591758728027344,2.7121706008911133
12713,2.6619200706481934,2.715791940689087
12714,2.658288002,2.709774971008301
12719,2.6518056392669678,2.701638698577881
12721,2.6530232429504395,2.703676223754883
12723,2.674069404602051,2.7254531383514404
12725,2.648207902908325,2.7010819911956787
12726,2.6541082859039307,2.7058424949645996
12728,2.6636910438537598,2.716132164001465
12731,2.6698412895202637,2.7194831371307373
12732,2.6712381839752197,2.7246170043945312
12734,2.661921977996826,2.7132718563079834
12735,2.6575448513031006,2.709524631500244
12736,2.663148880004883,2.7170028686523438
12737,2.6517367362976074,2.704864263534546
12739,2.6559054851531982,2.7099502086639404
12743,2.652357578277588,2.7049667835235596
12744,2.6507678031921387,2.7039248943328857
12747,2.6668508052825928,2.717317581176758
12749,2.6492786407470703,2.701571226119995
12750,2.6820971965789795,2.735414505004883
12753,2.675933837890625,2.728752613067627
12756,2.6709508895874023,2.723144292831421
12758,2.646566867828369,2.6972575187683105
12759,2.6681582927703857,2.7190067768096924
12766,2.6592941284179688,2.7111988067626953
12767,2.6638805866241455,2.715851306915283
12768,2.6597752571105957,2.7124686241149902
12770,2.662026882171631,2.7124428749084473
12772,2.6617510318756104,2.7133114337921143
12773,2.6678977012634277,2.7187342643737793
12778,2.652332305908203,2.7030630111694336
12780,2.6596226692199707,2.7131049633026123
12786,2.661418914794922,2.7127726078033447
12790,2.661881923675537,2.716308832168579
12791,2.6555912494659424,2.705288887023926
12793,2.6566872596740723,2.708176612854004
12794,2.6532349586486816,2.703493118286133
12795,2.659954548,2.711587429046631
12798,2.6691176891326904,2.722939968109131
12800,2.6770694255828857,2.7284159660339355
12803,2.666609764099121,2.719106674194336
12806,2.677264928817749,2.7281768321990967
12807,2.6666901111602783,2.7188000679016113
12809,2.652425765991211,2.705217123031616
12815,2.654953956604004,2.704869508743286
12816,2.6462552547454834,2.6985654830932617
12817,2.6668295860290527,2.718707561
12819,2.6549160480499268,2.704857110977173
12820,2.659536838531494,2.711852550506592
12821,2.673872709274292,2.724118709564209
12826,2.668154001235962,2.7194418907165527
12829,2.6694984436035156,2.720513343811035
12831,2.650998592376709,2.7025513648986816
12833,2.6574394702911377,2.7076425552368164
12834,2.676969051361084,2.7277414798736572
12838,2.663210391998291,2.716573476791382
12842,2.651796579360962,2.7013330459594727
12844,2.6717896461486816,2.7244069576263428
12845,2.6718316078186035,2.7222189903259277
12848,2.6455984115600586,2.6974542140960693
12849,2.6496806144714355,2.702392101287842
12850,2.671165704727173,2.721439838409424
12851,2.664914846420288,2.7167859077453613
12858,2.655089855194092,2.707085132598877
12863,2.6684134006500244,2.719980001449585
12865,2.663550377,2.713127613067627
12867,2.6430177688598633,2.694343328475952
12870,2.6585843563079834,2.710080146789551
12871,2.671948194503784,2.7214479446411133
12877,2.654665470123291,2.707514762878418
12880,2.671076536178589,2.721090793609619
12881,2.670088052749634,2.7201695442199707
12882,2.6685354709625244,2.7179970741271973
12883,2.6690289974212646,2.7198281288146973
12885,2.660060167312622,2.710832118988037
12886,2.658812999725342,2.7091317176818848
12888,2.6626625061035156,2.7149057388305664
12889,2.6733458042144775,2.725809097290039
12894,2.6633260250091553,2.7148852348327637
12898,2.659780502319336,2.7116668224334717
12904,2.6447579860687256,2.695631980895996
12908,2.6573033332824707,2.708664894104004
12918,2.6822891235351562,2.732384204864502
12921,2.668952465057373,2.7188422679901123
12923,2.681853771209717,2.732952356338501
12924,2.6541085243225098,2.7040066719055176
12925,2.6568522453308105,2.7076170444488525
12929,2.6726884841918945,2.723661184310913
12930,2.6507680416107178,2.701002597808838
12931,2.6623940467834473,2.714350700378418
12932,2.6594812870025635,2.7097086906433105
12934,2.6580681800842285,2.7111964225769043
12935,2.6570427417755127,2.709991455078125
12941,2.6832122802734375,2.731156111
12942,2.6461286544799805,2.696810245513916
12945,2.6571884155273438,2.7080533504486084
12949,2.6533913612365723,2.706336498260498
12950,2.672215461730957,2.723073959350586
12954,2.6541097164154053,2.705683708190918
12956,2.667665481567383,2.717209577560425
12957,2.6776750087738037,2.7292449474334717
12958,2.6548094749450684,2.7062907218933105
12960,2.6701619625091553,2.721607208251953
12966,2.658548355102539,2.7083516120910645
12967,2.665975570678711,2.7149298191070557
12968,2.664804458618164,2.7158851623535156
12971,2.666046142578125,2.715447425842285
12972,2.6735291481018066,2.724661111831665
12973,2.6681628227233887,2.7177023887634277
12976,2.659463405609131,2.708735942840576
12982,2.678361415863037,2.7291080951690674
12985,2.632920503616333,2.6841797828674316
12990,2.661564350128174,2.713665008544922
12991,2.6546878814697266,2.706239938735962
12993,2.6710352897644043,2.7201132774353027
12994,2.6430256366729736,2.6949305534362793
12997,2.657545804977417,2.7100088596343994
12998,2.6725947856903076,2.7186312675476074
12999,2.6683120727539062,2.720893144607544
13002,2.6637232303619385,2.7143197059631348
13004,2.652148723602295,2.7010653018951416
13005,2.6628026962280273,2.7165708541870117
13010,2.6462340354919434,2.6966605186462402
13012,2.6666781902313232,2.715348005
13013,2.667144536972046,2.717634677886963
13016,2.675143003463745,2.7267441749572754
13019,2.6558783054351807,2.7062006
13020,2.6524081230163574,2.7005441188812256
13021,2.6438512802124023,2.695465564727783
13022,2.6573002338409424,2.7091221809387207
13026,2.6623594760894775,2.7132227420806885
13028,2.6732144355773926,2.7233712673187256
13029,2.658775806427002,2.7083442211151123
13031,2.6503634452819824,2.700756549835205
13032,2.6509342193603516,2.7018465995788574
13035,2.6486902236938477,2.6984617710113525
13036,2.6513612270355225,2.703382730484009
13039,2.6545329093933105,2.7051901817321777
13040,2.6557979583740234,2.705371379852295
13042,2.6749086380004883,2.7247629165649414
13043,2.6428754329681396,2.692812442779541
13045,2.6795411109924316,2.731133222579956
13047,2.666318416595459,2.7159318923950195
13050,2.674813985824585,2.723541736602783
13051,2.6404500007629395,2.6917781829833984
13052,2.660837411880493,2.7106552124023438
13053,2.647515296936035,2.6981608867645264
13054,2.6672966480255127,2.716566562652588
13055,2.6643919944763184,2.713898181915283
13057,2.6604480743408203,2.711989164352417
13059,2.6613404750823975,2.7133736610412598
13062,2.6600990295410156,2.7104713916778564
13066,2.6427130699157715,2.694174051
13068,2.663294792175293,2.7136106491088867
13069,2.651184320449829,2.7015509605407715
13073,2.657992124557495,2.708543062210083
13074,2.6557936668395996,2.707042694091797
13078,2.6475281715393066,2.6981217861175537
13082,2.672402858734131,2.723820924758911
13084,2.6415762901306152,2.689769983291626
13085,2.676384449005127,2.7263846397399902
13090,2.658609628677368,2.7072486877441406
13091,2.667407512664795,2.7171974182128906
13092,2.6581029891967773,2.708336114883423
13097,2.665269136428833,2.713601589202881
13098,2.670464515686035,2.719012737
13099,2.651867389678955,2.699594020843506
13101,2.652914286,2.701923370361328
13102,2.666611671447754,2.715822696685791
13105,2.632795572280884,2.685342788696289
13107,2.6559839248657227,2.7112951278686523
13109,2.669097423553467,2.719560384750366
13110,2.661787271499634,2.7113475799560547
13111,2.661921262741089,2.713653564453125
13112,2.6519980430603027,2.704552412033081
13114,2.659644842147827,2.7084431648254395
13116,2.653259515762329,2.701910972595215
13117,2.643289566040039,2.6941888332366943
13121,2.635463237762451,2.685384750366211
13129,2.663908004760742,2.7143759727478027
13130,2.6749720573425293,2.7256619930267334
13132,2.6571741104125977,2.707775831222534
13135,2.6646196842193604,2.7158315181732178
13137,2.6515920162200928,2.701446294784546
13139,2.6589176654815674,2.7083799839019775
13142,2.665562629699707,2.7162342071533203
13143,2.6592743396759033,2.710895538330078
13145,2.664327621459961,2.7146668434143066
13150,2.6575140953063965,2.706970215
13151,2.6650712490081787,2.7141432762145996
13152,2.6498990058898926,2.697070598602295
13153,2.6647896766662598,2.7128968238830566
13156,2.6641364097595215,2.713029384613037
13157,2.663007974624634,2.711836814880371
13158,2.656222105026245,2.7050201892852783
13159,2.6703872680664062,2.7183659076690674
13161,2.6619248390197754,2.7122855186462402
13162,2.657369613647461,2.7063515186309814
13163,2.650224208831787,2.698901891708374
13164,2.6651687622070312,2.717263698577881
13167,2.656642436981201,2.705739736557007
13173,2.647768974304199,2.701368808746338
13174,2.643024206161499,2.694746255874634
13175,2.6611948013305664,2.7102832794189453
13177,2.670180559158325,2.7202019691467285
13178,2.657574415206909,2.7082877159118652
13180,2.6594090461730957,2.7092037200927734
13182,2.6556644439697266,2.703207015991211
13183,2.679140567779541,2.728273391723633
13186,2.661656618118286,2.711653470993042
13191,2.656942367553711,2.709233283996582
13193,2.654268980026245,2.7035439014434814
13199,2.672835350036621,2.722729206085205
13200,2.663867950439453,2.7124032974243164
13201,2.6554934978485107,2.703279733657837
13202,2.6497905254364014,2.6996684074401855
13203,2.659968137741089,2.7119665145874023
13205,2.662061929702759,2.7089834213256836
13209,2.6603450775146484,2.7097716331481934
13210,2.6477911472320557,2.695915460586548
13212,2.6585559844970703,2.708042860031128
13219,2.650482177734375,2.699457883834839
13223,2.6526951789855957,2.7015929222106934
13224,2.65802002,2.7056472301483154
13225,2.6487162113189697,2.697533369064331
13230,2.6393351554870605,2.687706232070923
13232,2.6349997520446777,2.6834816932678223
13233,2.643573045730591,2.6932103633880615
13237,2.6544909477233887,2.707618236541748
13238,2.6423873901367188,2.691159487
13239,2.6559479236602783,2.705667018890381
13242,2.648930549621582,2.698723793029785
13245,2.6516213417053223,2.701174736022949
13246,2.6549739837646484,2.7031755447387695
13248,2.646470069885254,2.6936886310577393
13251,2.6542935371398926,2.7036361694335938
13253,2.663431167602539,2.710930585861206
13254,2.657344102859497,2.7076916694641113
13258,2.6661667823791504,2.716597795
13259,2.6578612327575684,2.7060279846191406
13261,2.635976791381836,2.685204506
13262,2.6581969261169434,2.706649065
13265,2.6548960208892822,2.7055225372314453
13266,2.668170452,2.716294527053833
13268,2.663971185684204,2.711909532546997
13274,2.6597940921783447,2.7076258659362793
13278,2.6685755252838135,2.718440055847168
13279,2.647939920425415,2.697323799133301
13281,2.662074565887451,2.7095251083374023
13284,2.6323201656341553,2.682002305984497
13289,2.6744027137756348,2.721421241760254
13290,2.6453332901000977,2.693392515182495
13291,2.6676735877990723,2.7170891761779785
13292,2.6577701568603516,2.7104203701019287
13294,2.651376247406006,2.7002339363098145
13296,2.668478251,2.715911388397217
13298,2.6485629081726074,2.6989786624908447
13299,2.6483407020568848,2.6967837810516357
13300,2.6593856811523438,2.706991672515869
13303,2.6514499187469482,2.7006053924560547
13304,2.6478018760681152,2.6965951919555664
13305,2.6637508869171143,2.7125930786132812
13307,2.6582536697387695,2.7073919773101807
13308,2.6497039794921875,2.699843645095825
13310,2.6393232345581055,2.690103769302368
13311,2.654369592666626,2.7025418281555176
13312,2.6604504585266113,2.709373712539673
13316,2.662726640701294,2.711717367172241
13318,2.670322895050049,2.7190446853637695
13319,2.634417772293091,2.683626174926758
13321,2.6606836318969727,2.7096476554870605
13322,2.6508803367614746,2.700423002243042
13324,2.658538818359375,2.706721305847168
13325,2.655987024307251,2.7029552459716797
13329,2.643707036972046,2.6936304569244385
13331,2.6614105701446533,2.709531545639038
13333,2.6569976806640625,2.7063674926757812
13336,2.665919780731201,2.715877056121826
13337,2.653134584,2.699796199798584
13338,2.661802053451538,2.7095470428466797
13339,2.661160945892334,2.7088518142700195
13341,2.6526846885681152,2.6995463371276855
13342,2.6642813682556152,2.714108467102051
13344,2.6717755794525146,2.7185323238372803
13346,2.633101463317871,2.6823010444641113
13348,2.6594600677490234,2.7071261405944824
13349,2.650728702545166,2.7008461952209473
13350,2.651256561279297,2.7000937461853027
13353,2.6572282314300537,2.706052303314209
13355,2.6509299278259277,2.7009191513061523
13358,2.667562484741211,2.7155802249908447
13360,2.6655075550079346,2.7133660316467285
13366,2.6646018028259277,2.712881565093994
13368,2.659633159637451,2.7056565284729004
13369,2.6476638317108154,2.696964979171753
13370,2.6505582332611084,2.6992669105529785
13371,2.65293026,2.7019004821777344
13372,2.638507366,2.689112663269043
13376,2.6471993923187256,2.6949384212493896
13377,2.6646337509155273,2.713435649871826
13380,2.662839889526367,2.7098305225372314
13382,2.6622986793518066,2.712773084640503
13385,2.6591947078704834,2.708895683288574
13387,2.650488853,2.6966326236724854
13389,2.6571531295776367,2.7047669887542725
13394,2.643153429031372,2.694120168685913
13395,2.6680612564086914,2.716606378555298
13399,2.628418445587158,2.6789634227752686
13400,2.6560962200164795,2.704050302505493
13401,2.652616024017334,2.699314594268799
13403,2.650853157043457,2.699313163757324
13406,2.663001537322998,2.7111246585845947
13411,2.655933380126953,2.7039637565612793
13418,2.654829978942871,2.704270839691162
13423,2.6517393589019775,2.7015650272369385
13426,2.6473655700683594,2.6955435276031494
13430,2.6565308570861816,2.7051849365234375
13434,2.6457738876342773,2.6931533813476562
13435,2.659642457962036,2.706375837
13438,2.6557464599609375,2.7025833129882812
13439,2.663059949874878,2.709103584289551
13440,2.641855001449585,2.689819336
13441,2.642001152038574,2.6898627281188965
13444,2.6553244590759277,2.7016286849975586
13445,2.669631004333496,2.7169723510742188
13447,2.6511449813842773,2.6984217166900635
13453,2.6644372940063477,2.7110097408294678
13454,2.6467056274414062,2.6938233375549316
13456,2.661301612854004,2.707705497741699
13457,2.6893599033355713,2.7354416847229004
13459,2.6704788208007812,2.7184858322143555
13460,2.6507229804992676,2.6995975971221924
13462,2.659757137298584,2.707242727279663
13463,2.6503210067749023,2.6974143981933594
13464,2.646806001663208,2.695911169052124
13466,2.6572062969207764,2.707226276397705
13468,2.6553661823272705,2.706406831741333
13469,2.6401448249816895,2.687483787536621
13470,2.645444869995117,2.6956353187561035
13473,2.646892547607422,2.694270133972168
13474,2.639512300491333,2.6898200511932373
13476,2.6634902954101562,2.713320732116699
13477,2.6466243267059326,2.693890333175659
13478,2.665588379,2.711073875427246
13480,2.6573634147644043,2.7033443450927734
13481,2.665874481201172,2.7140135765075684
13482,2.6388092041015625,2.687518358230591
13486,2.672970771789551,2.7199854850769043
13488,2.658040761947632,2.705439567565918
13489,2.6504335403442383,2.699356794
13490,2.6567790508270264,2.7037813663482666
13491,2.6582534313201904,2.7099595069885254
13494,2.6562705039978027,2.701146125793457
13497,2.652327299118042,2.7001800537109375
13499,2.6418044567108154,2.690465211868286
13501,2.658008575439453,2.7065744400024414
13502,2.649994373321533,2.6994242668151855
13505,2.636920928955078,2.6855661869049072
13507,2.644563674926758,2.693035603
13508,2.6433610916137695,2.6909127235412598
13511,2.6516802310943604,2.6997134685516357
13512,2.659886360168457,2.706474542617798
13513,2.664858341217041,2.7110931873321533
13514,2.6416516304016113,2.690235137939453
13515,2.6529102325439453,2.699741840362549
13518,2.665492057800293,2.711923122406006
13519,2.652270555496216,2.699838876724243
13520,2.6544997692108154,2.7014129161834717
13523,2.659581184387207,2.7070157527923584
13526,2.6629371643066406,2.7101430892944336
13527,2.6508283615112305,2.697866916656494
13529,2.6419215202331543,2.688654899597168
13533,2.656386137008667,2.705202341079712
13537,2.658654213,2.705533504486084
13538,2.671508789,2.7217001914978027
13539,2.6684679985046387,2.7165908813476562
13540,2.673189163208008,2.7200021743774414
13543,2.6532273292541504,2.6996147632598877
13545,2.6490566730499268,2.6971874237060547
13547,2.662036418914795,2.7091453075408936
13548,2.658521890640259,2.7057502269744873
13551,2.665421485900879,2.711806535720825
13552,2.646862030029297,2.6941018104553223
13553,2.664438247680664,2.7101407051086426
13554,2.6470565795898438,2.693398952484131
13555,2.64329195,2.6923089027404785
13557,2.668858528137207,2.7170934677124023
13558,2.6599907875061035,2.708660603
13560,2.6353416442871094,2.6850390434265137
13561,2.659543037414551,2.709181308746338
13563,2.6778018474578857,2.7273550033569336
13564,2.6508970260620117,2.697777271270752
13565,2.6578736305236816,2.7059693336486816
13567,2.6529834270477295,2.7001912593841553
13569,2.6510977745056152,2.698988914489746
13570,2.6709585189819336,2.718519449234009
13574,2.6504414081573486,2.696892261505127
13575,2.670356035232544,2.7158265113830566
13576,2.659554958343506,2.705716133117676
13577,2.6538658142089844,2.7006125450134277
13578,2.6665782928466797,2.7135353088378906
13580,2.649038553237915,2.6963677406311035
13582,2.6650729179382324,2.7125298976898193
13587,2.647765874862671,2.694399118423462
13588,2.664116382598877,2.710667610168457
13589,2.6477537155151367,2.696150064468384
13591,2.6407952308654785,2.686946153640747
13594,2.664292335510254,2.711160898208618
13597,2.637009859085083,2.6839969158172607
13598,2.6651132106781006,2.7108373641967773
13600,2.6682047843933105,2.7149438858032227
13604,2.648890733718872,2.695946216583252
13605,2.6492767333984375,2.696866989135742
13607,2.6663079261779785,2.7131171226501465
13611,2.664734125137329,2.7110953330993652
13615,2.6426775455474854,2.6928272247314453
13617,2.638033151626587,2.685366153717041
13618,2.6587162017822266,2.7031033039093018
13619,2.6662044525146484,2.7157206535339355
13621,2.671929121017456,2.717334270477295
13625,2.6766295433044434,2.722031593322754
13627,2.6376147270202637,2.685025691986084
13628,2.6408116817474365,2.687633752822876
13629,2.648118019104004,2.6972131729125977
13631,2.661787986755371,2.709153175354004
13632,2.6539289951324463,2.7001307010650635
13637,2.6741580963134766,2.7217960357666016
13638,2.649563789367676,2.694460868835449
13640,2.662837028503418,2.7100164890289307
13644,2.647557258605957,2.6934471130371094
13648,2.6535840034484863,2.699789286
13651,2.6541707515716553,2.701594352722168
13652,2.6598246097564697,2.708317279815674
13659,2.6631383895874023,2.708207130432129
13660,2.6519107818603516,2.6978507041931152
13662,2.648806334,2.6963906288146973
13663,2.6765480041503906,2.7247707843780518
13664,2.661442995071411,2.7075042724609375
13666,2.6460585594177246,2.6922383308410645
13667,2.666533946990967,2.7113070487976074
13668,2.6434454917907715,2.6882050037384033
13670,2.6354429721832275,2.6814513206481934
13671,2.637453317642212,2.6844375133514404
13673,2.647254228591919,2.694176197052002
13675,2.6438815593719482,2.691652536392212
13681,2.649285078048706,2.6947121620178223
13684,2.647439956665039,2.69635272
13689,2.6426212787628174,2.687485456466675
13693,2.6684558391571045,2.7143988609313965
13696,2.643850326538086,2.6900951862335205
13698,2.6460187435150146,2.691934585571289
13699,2.646500587463379,2.6921253204345703
13703,2.6441943645477295,2.6900057792663574
13704,2.647655487060547,2.6928436756134033
13707,2.653627395629883,2.698561668395996
13709,2.6374928951263428,2.6832518577575684
13712,2.6572370529174805,2.7038631439208984
13715,2.6510496139526367,2.6980104446411133
13716,2.6550276279449463,2.702779769897461
13719,2.6486995220184326,2.6924123764038086
13727,2.6501564979553223,2.6961452960968018
13728,2.6568942070007324,2.701539993286133
13729,2.630234479904175,2.6763761043548584
13732,2.639801025390625,2.6872341632843018
13733,2.6552329063415527,2.6990954875946045
13736,2.660945415496826,2.7085676193237305
13738,2.6551806926727295,2.7034854888916016
13739,2.6661934852600098,2.7112367153167725
13742,2.6573715209960938,2.701162338256836
13743,2.663860321044922,2.711926221847534
13747,2.6590094566345215,2.7033872604370117
13749,2.6612460613250732,2.7079362869262695
13755,2.664830446243286,2.7107701301574707
13756,2.640887975692749,2.6882448196411133
13757,2.667491912841797,2.712967872619629
13761,2.646996259689331,2.693643569946289
13768,2.6587374210357666,2.7053658962249756
13776,2.650240421295166,2.6965677738189697
13777,2.647935390472412,2.6925344467163086
13781,2.6465203762054443,2.6925132274627686
13783,2.6529855728149414,2.699491262435913
13786,2.6466212272644043,2.694223165512085
13790,2.647876024246216,2.694336175918579
13792,2.658862590789795,2.703721046447754
13801,2.6446752548217773,2.6883904933929443
13802,2.666577100753784,2.712700843811035
13803,2.6534581184387207,2.6977810859680176
13805,2.6477155685424805,2.6932942867279053
13806,2.6426353454589844,2.68735671
13813,2.653315544128418,2.7015068531036377
13814,2.6397833824157715,2.6865882873535156
13817,2.661993980407715,2.7082319259643555
13822,2.654904365539551,2.702488899230957
13823,2.653129816055298,2.6980130672454834
13825,2.655975341796875,2.7023701667785645
13830,2.647296905517578,2.6941215991973877
13832,2.6315817832946777,2.677968740463257
13833,2.6615805625915527,2.7072958946228027
13835,2.633730888366699,2.6777682304382324
13836,2.649872064590454,2.6947338581085205
13841,2.6510119438171387,2.6954071521759033
13842,2.648545503616333,2.6917636394500732
13843,2.670220136642456,2.7151970863342285
13845,2.6513381004333496,2.6969237327575684
13846,2.6367082595825195,2.683351516723633
13847,2.6447575092315674,2.688157320022583
13849,2.6479849815368652,2.6940908432006836
13850,2.6494760513305664,2.6961092948913574
13854,2.666113853,2.7099220752716064
13855,2.646836280822754,2.6927218437194824
13856,2.635322093963623,2.6799063682556152
13861,2.640218734741211,2.6865622997283936
13862,2.6543288230895996,2.702000856399536
13866,2.6551058292388916,2.699821949005127
13867,2.643184185028076,2.6905531883239746
13869,2.6531882286071777,2.6975317001342773
13875,2.6543426513671875,2.6990697383880615
13878,2.6676297187805176,2.7094550132751465
13879,2.6485538482666016,2.6929750442504883
13882,2.6422266960144043,2.685072422027588
13888,2.6552248001098633,2.699767827987671
13889,2.6505424976348877,2.695528984069824
13891,2.6397058963775635,2.6835386753082275
13897,2.6404247283935547,2.684955358505249
13899,2.662417411804199,2.7066118717193604
13901,2.6556897163391113,2.6998448371887207
13902,2.6420795917510986,2.6879794597625732
13909,2.6590209007263184,2.7036423683166504
13916,2.6547391414642334,2.697206497192383
13922,2.648237466812134,2.692415952682495
13923,2.6561694145202637,2.6997106075286865
13928,2.6434993743896484,2.6869850158691406
13933,2.6697309017181396,2.7127833366394043
13935,2.644336462020874,2.6895976066589355
13937,2.642706871032715,2.687814474105835
13940,2.638803005218506,2.6843626499176025
13944,2.655174732208252,2.698077679
13945,2.6529054641723633,2.697681188583374
13946,2.659342050552368,2.7049872875213623
13948,2.661238670349121,2.706805467605591
13949,2.6629462242126465,2.706085443496704
13952,2.6499366760253906,2.692741870880127
13957,2.651304244995117,2.695699691772461
13958,2.646174430847168,2.689157485961914
13960,2.6506059169769287,2.6936116218566895
13962,2.623805284500122,2.66906476
13963,2.6496081352233887,2.693936824798584
13969,2.653801679611206,2.6996729373931885
13972,2.660705804824829,2.7064318656921387
13973,2.641721248626709,2.6857619285583496
13975,2.6483635902404785,2.6901133060455322
13977,2.657665252685547,2.701117992401123
13978,2.656310558319092,2.7003390789031982
13980,2.6462535858154297,2.6913180351257324
13984,2.6460306644439697,2.689552068710327
13985,2.6471076011657715,2.6905839443206787
13986,2.657837390899658,2.701430559158325
13994,2.644137382507324,2.689567804336548
13996,2.665393114089966,2.709909200668335
13999,2.6436891555786133,2.6871609687805176
14000,2.648707866668701,2.691509246826172
14001,2.663235902786255,2.7091574668884277
14002,2.6382761001586914,2.680210590362549
14007,2.654526472091675,2.7001004219055176
14008,2.6418890953063965,2.6857011318206787
14009,2.6402158737182617,2.6844844818115234
14010,2.644792079925537,2.687175989151001
14017,2.6475934982299805,2.6907339096069336
14018,2.662790298461914,2.707083225250244
14019,2.639468193054199,2.6843647956848145
14026,2.6569106578826904,2.7030673027038574
14027,2.6407039165496826,2.6850006580352783
14029,2.649332284927368,2.6953606605529785
14030,2.6333279609680176,2.6772964000701904
14034,2.6404433250427246,2.6852893829345703
14035,2.6270663738250732,2.672382354736328
14037,2.6535489559173584,2.696863889694214
14042,2.649916648864746,2.6937801837921143
14044,2.645665407180786,2.6894941329956055
14045,2.626418113708496,2.672417163848877
14048,2.6372289657592773,2.6809909343719482
14050,2.6455070972442627,2.692455768585205
14051,2.641191005706787,2.685380458831787
14053,2.6645359992980957,2.707977533340454
14055,2.6507298946380615,2.6945319175720215
14059,2.649763584136963,2.6955363750457764
14063,2.638963222503662,2.6869049072265625
14065,2.649867534637451,2.6952900886535645
14066,2.645199775695801,2.6892802715301514
14067,2.6572132110595703,2.699829339981079
14068,2.643519639968872,2.6871466636657715
14069,2.632139205932617,2.6752054691314697
14075,2.6421430110931396,2.6847386360168457
