Step,radius1,radius0.1,radius2,radius10,radius0.5
9686,1728,18.375,2040,23168,134
9687,1752,18.25,2008,25216,134
9688,1792,18.375,2008,24704,122.5
9689,1800,18.25,1832,20992,122.5
9691,1784,18.625,1992,27264,126.5
9692,1824,18.5,2128,24320,120
9693,1800,18.625,2064,24192,121
9694,1864,18.75,2016,24192,118.5
9695,1848,18.875,2336,25984,119.5
9697,1864,18.625,2048,26368,119.5
9698,1760,18.375,2224,23424,122
9699,1912,18.875,2144,30848,140
9700,1936,18.75,2112,30720,130
9701,1936,18.375,2224,24704,132
9702,1976,19,2064,24704,127.5
9704,2008,18.5,2064,21376,118.5
9706,1976,18.625,2096,24320,131
9707,2048,18.5,2208,28672,129
9708,2016,18.125,2160,26240,120.5
9709,2040,18.25,2240,24576,133
9710,2032,18.5,2192,25728,132
9712,2040,18.25,1664,29824,128
9713,2016,18.25,1896,27904,119
9714,1984,18.25,1920,25472,122.5
9716,1944,17.875,1944,25600,132
9717,1952,17.625,2144,27136,118
9718,1936,17.375,2016,26880,126.5
9719,1904,17.5,2040,21632,118
9720,1904,17.375,2016,21120,117.5
9721,1912,17.5,2176,26880,128
9722,1872,17.5,1912,21760,121
9723,1912,17,2064,26112,128
9725,1896,17.125,1760,25728,119
9726,1864,17.625,1896,30080,126
9727,1888,17.5,2176,23296,134
9728,1896,17.125,1944,22016,130
9729,1880,17.625,2096,31232,121.5
9731,1872,17.5,2080,25344,133
9732,1856,17.375,2080,27520,134
9733,1904,17.125,2128,27520,129
9734,1800,17.375,1984,27392,130
9735,1888,17.75,1952,20096,121
9736,1888,18,2112,20352,121
9737,1888,18.125,2128,27008,123
9738,1904,18.125,1736,18432,120
9739,1800,18.125,2024,27008,120
9740,1856,17.75,2192,21120,119.5
9741,1896,18.375,2112,27776,120
9742,1912,18.375,2208,21120,123.5
9743,1920,18.375,1920,23296,122.5
9744,1912,18.625,1864,21248,130
9745,1912,18.875,1936,26240,125
9746,1920,18.875,1864,23296,129
9747,1936,18.875,1928,20864,121
9748,1920,19,2192,26368,122.5
9749,1920,19,2112,30848,132
9750,1904,18.875,1928,28544,121.5
9751,1896,18.75,2128,22144,119.5
9752,1864,19,1920,25856,128
9753,1896,18.625,2080,27520,132
9754,1896,18.625,2080,22144,120.5
9755,1904,18.5,2048,25728,132
9757,1888,18.25,1848,27008,127.5
9758,1904,17.75,1896,25728,133
9759,1872,18.125,1904,25472,139
9760,1896,18.5,2128,20352,120
9761,1832,17.75,1992,30720,123
9762,1840,18.125,1952,28928,138
9763,1816,18.625,1776,26112,138
9765,1856,17.625,1728,32768,135
9766,1824,18.125,2032,23424,120
9767,1848,17.625,2040,25088,122
9768,1896,17.375,1936,25088,132
9769,1896,17.625,1992,28800,122
9770,1888,17.75,2080,24576,132
9771,1848,18.25,1960,26880,120.5
9772,1816,18,2096,22016,122.5
9773,1760,18.125,1912,25728,126.5
9774,1760,18.25,2080,21504,123
9775,1816,18.25,1640,31232,135
9777,1848,18.25,2176,24320,124
9778,1928,18.375,1744,21888,121
9779,1968,18.625,1976,23808,122
9780,2016,18.625,1896,25344,121.5
9781,1992,18.75,2128,28928,132
9782,2016,18.5,2000,27136,120.5
9784,2000,18.875,2144,31360,129
9785,1984,18.25,1944,24832,131
9787,1912,17.875,1936,26240,120.5
9788,1904,17.625,2032,22400,122
9789,1856,18,1920,24960,136
9790,1856,18,2304,25344,120.5
9791,1872,18.375,1912,28032,126
9792,1888,18.25,2064,28160,129
9793,1888,18,1920,25088,133
9794,1888,18,2024,27136,139
9795,1888,17.875,1936,23552,120.5
9796,1888,17.75,2040,26880,148
9797,1864,17.875,1984,24320,121
9798,1840,18.125,2040,28416,132
9799,1808,18.125,1960,26624,132
9800,1856,17.875,1800,30080,120
9801,1856,18.125,2048,24320,129
9802,1824,18.125,2032,28416,135
9804,1824,18.625,1968,25984,143
9805,1816,18.25,1856,27648,132
9807,1808,17.875,2080,20224,117
9808,1800,17.875,2064,28288,135
9812,1832,18.125,1864,23808,118.5
9813,1848,17.625,2040,24448,129
9814,1824,17.875,2112,22912,119.5
9815,1816,17.75,2048,31104,132
9816,1856,17.5,1952,22656,120.5
9817,1856,17.5,1936,26624,134
9818,1864,17.375,2032,24448,124.5
9819,1888,17.375,1936,23680,123.5
9821,1840,17.375,1992,25984,133
9822,1928,17.5,2192,21248,124.5
9823,1944,17.625,2176,22912,119.5
9824,1968,17.625,1936,28672,129
9826,1864,17.75,2160,26496,128
9827,1888,17.75,1768,22400,121.5
9828,1880,17.75,2064,21120,121.5
9829,1896,18,2064,19712,121.5
9830,1872,17.5,1960,27136,130
9831,1872,17.75,2208,24320,132
9832,1864,17.625,1968,27904,120.5
9833,1872,17.875,2064,30592,131
9835,1832,18.125,2112,28032,120.5
9836,1880,18.125,2208,24320,122.5
9837,1880,18.375,1960,22784,119.5
9839,1896,18.125,1944,23680,127
9840,1864,18.125,1944,28672,126
9841,1864,17.5,1952,26752,118
9842,1880,17.375,1848,25472,118.5
9843,1856,17.5,2112,23424,116.5
9844,1816,17.5,2128,26240,126
9845,1816,17.5,2080,28672,125
9846,1800,17.5,2008,25472,118.5
9847,1832,17.375,1744,30080,119
9848,1800,17.125,1896,23168,124.5
9849,1832,17.375,2256,24064,126.5
9850,1832,17.625,2144,24960,122
9851,1864,18.125,2048,24192,119.5
9852,1864,17.75,2080,25216,121.5
9853,1872,17.75,1920,28416,120
9854,1888,18,2192,24576,122
9855,1952,18.25,2368,25088,120.5
9856,1920,18.125,2064,20480,126.5
9857,1952,17.75,1888,24192,125.5
9859,1960,17.75,2224,23808,135
9860,1896,17.75,1736,20864,123.5
9861,1936,17.375,2048,20096,123
9863,1952,17.75,1880,24576,126.5
9864,1960,17.5,2080,20608,123
9865,1968,17.75,2144,25088,123.5
9867,2008,17.875,1800,23424,123.5
9868,1984,17.5,1880,23040,123.5
9869,1992,17.875,2032,31744,124
9870,1992,17.5,1960,25600,125.5
9871,1984,17.75,1696,25856,127.5
9872,1992,17.125,2176,29056,129
9873,1984,17.125,2144,23424,123.5
9874,1984,17.25,2080,29696,124
9876,1952,17.75,2176,22528,131
9877,1960,17.625,1968,24576,124.5
9878,1944,17.5,1736,25728,123
9879,1920,17.375,1976,28928,129
9880,1880,17.625,2064,25344,124
9881,1840,17.75,1792,28544,133
9882,1784,18.25,1728,24576,122
9883,1808,18.125,1984,26368,127.5
9884,1800,18.5,2096,30208,132
9885,1832,18.75,2080,25216,123
9886,1840,18.625,2112,28416,133
9887,1840,18.25,2112,25344,127.5
9888,1848,18.25,1944,26368,122
9889,1848,18.25,1928,25856,123.5
9890,1792,18,2128,25216,121
9891,1848,17.875,1960,27776,123
9894,1840,18.125,1904,29824,125
9895,1840,18.125,1880,25344,129
9896,1880,18.75,1960,31232,128
9897,1904,17.875,1848,22400,124.5
9899,1928,17.875,2144,26240,138
9901,1968,18,2128,24832,128
9902,1968,17.625,2144,28544,123
9903,1960,17.5,2144,24320,123
9904,2000,18.125,2000,24448,122
9905,1992,17.5,1976,23808,123
9906,2000,17.5,2128,21632,139
9907,2008,17.125,2192,22656,128
9908,1984,17.75,2160,27264,136
9909,1976,17.375,2048,24960,132
9910,1912,17.5,2240,27392,127.5
9911,1904,17.5,2048,20992,122
9913,1816,18.125,2016,23552,122.5
9914,1808,18.25,2024,21888,123
9916,1840,18.125,2160,20096,124
9917,1792,17.5,1848,25728,123.5
9918,1864,17.5,2208,24448,123.5
9919,1856,17.5,2144,22400,123.5
9920,1880,17.25,2192,27136,127.5
9921,1856,17.375,1936,26112,127.5
9922,1848,16.875,2080,25600,123.5
9923,1832,16.625,2024,29952,123.5
9924,1808,16.625,1944,28544,124.5
9925,1800,16.5,1976,24960,126
9926,1808,17.125,1848,31872,135
9927,1832,16.75,2224,31360,122
9928,1800,17.25,2128,28928,121.5
9929,1784,16.375,1952,23424,121.5
9930,1792,16.5,2112,30592,135
9931,1792,16.375,1856,26880,127
9932,1776,16.5,2080,36864,121
9933,1800,16.375,2000,22528,124
9934,1832,16.75,2240,26880,121
9935,1872,16.375,2240,27136,120
9936,1864,16.25,2144,25088,127
9937,1840,16.375,2096,30080,127
9940,1880,16.375,2008,25216,120
9941,1920,16.625,2112,24064,120
9942,1976,16.375,2048,26112,125.5
9944,2048,16.75,2128,18816,120.5
9945,2048,16.625,2048,26624,131
9946,2032,16.625,1904,26240,138
9948,1976,16.25,1912,23424,123
9949,1936,16.375,2240,19968,123.5
9950,1872,16.25,2128,25216,133
9951,1856,16.375,2240,22912,122.5
9952,1848,17.25,2160,21120,121.5
9953,1864,16.75,2224,24192,123
9955,1912,17.375,1944,26112,138
9956,1912,16.875,1984,20352,124
9957,1904,17,2192,28288,141
9958,1920,16.75,2040,27648,138
9959,1856,17.375,2160,21120,129
9960,1872,17.25,2008,26240,132
9962,1880,17.875,2024,26240,125.5
9963,1904,17.625,2192,27264,142
9964,1920,18.125,1816,24704,139
9965,1920,18.125,1856,22016,124
9966,1944,18.375,2160,24320,123.5
9967,1880,17.875,1976,24064,143
9968,1960,17.875,2048,30336,138
9969,1968,17.625,2208,25088,133
9970,1976,17.75,2064,25216,137
9971,1936,17.25,2064,29824,136
9972,1928,17.25,2192,27904,133
9973,1880,17.5,1944,27136,125
9974,1864,17,2176,29056,136
9975,1744,17.125,2272,28672,124
9976,1824,17.375,1920,18944,124
9977,1832,17.875,1968,26368,135
9978,1824,17.5,1864,24192,127
9979,1848,17.875,2008,29056,129
9980,1856,17,2208,24064,139
9982,1856,17.25,1952,24960,132
9983,1848,17.375,2144,29696,130
9984,1832,18.125,2032,30848,128
9985,1824,17.25,1976,24960,127.5
9987,1792,17.75,2048,27264,128
9989,1776,17.375,2024,28288,127.5
9990,1792,17.25,2048,27904,126.5
9991,1792,17.125,2144,27904,130
9992,1808,17.25,2000,21632,126.5
9993,1816,17.25,2096,26880,127
9994,1864,17,2112,27264,132
9996,1864,16.875,1960,27008,132
9997,1832,16.75,1944,26624,128
9998,1848,17.125,1992,34304,129
10000,1872,17.25,2144,23168,127.5
10001,1888,17.375,2336,57600,142
10002,1888,16.875,1992,24320,130
10003,1896,16.875,1648,27648,127.5
10004,1872,16.875,2008,29440,136
10005,1888,17.375,2112,22528,125.5
10007,1912,17.125,1920,28032,122
10008,1896,17,1936,32640,137
10009,1864,17.125,2016,28416,124
10010,1904,17.125,2192,27776,127
10011,1872,16.75,2048,28288,125
10013,1856,17.375,2192,29952,131
10014,1824,17,1936,24192,129
10015,1848,17.25,2024,20096,123.5
10016,1848,17.25,1960,24448,122.5
10017,1816,17.25,1792,31104,130
10018,1840,17.125,2192,28928,135
10019,1800,17.125,1912,27520,138
10020,1832,17.125,2064,28416,125
10021,1776,17.375,1832,28160,145
10022,1768,17.125,1936,24832,124
10023,1832,17.25,2160,27008,131
10024,1776,17.125,1864,27776,128
10025,1840,17.375,2304,28800,119.5
10026,1792,17,2032,24192,121.5
10027,1824,17.125,2208,24448,131
10028,1824,17.125,1992,25216,120
10030,1920,17.125,2032,22400,120
10031,1944,17.25,2096,26496,131
10032,1968,17.125,2128,28800,131
10033,1904,17.125,2040,23680,120
10034,1920,17,2032,24960,120.5
10035,1880,16.75,2064,26880,121
10036,1912,16.75,2176,32768,130
10037,1904,16.75,1880,30592,140
10038,1920,16.75,1928,26368,136
10039,1888,17,2080,22656,132
10040,1864,16.875,1832,28416,143
10041,1864,17.25,2048,30208,147
10042,1872,16.875,2064,31360,141
10043,1928,16.75,2096,24320,134
10044,1848,16.75,1856,28416,123
10045,1872,17.125,1920,25216,123
10046,1840,17.125,1992,24704,124
10048,1856,17.125,1832,28160,132
10049,1864,16.875,2000,27136,124.5
10050,1872,16.75,1976,22784,138
10051,1872,16.75,2048,26240,140
10052,1856,16.625,1936,22784,123.5
10053,1848,17,2064,25600,148
10054,1824,16.75,1952,24064,124.5
10055,1824,16.75,1968,25728,124
10056,1840,16.75,2112,25728,127
10057,1800,16.375,1848,25344,134
10058,1856,16.75,2080,29056,136
10059,1824,17.125,1912,27520,130
10060,1840,16.625,2008,28544,135
10061,1848,16.75,2192,28672,140
10062,1888,16.625,1960,27904,131
10063,1888,16.5,2080,23936,130
10064,1928,16.75,2112,25216,134
10065,1960,16.625,1784,25600,124.5
10066,1928,16.75,2240,24192,124
10067,1928,16.75,2000,24960,130
10068,1936,17.125,1912,22400,133
10070,1936,17,1928,22784,131
10071,1880,17,2240,24576,139
10072,1856,16.625,2048,27008,136
10073,1872,16.625,1952,31104,124.5
10074,1872,16.75,2176,26880,132
10075,1888,16.375,2192,25728,141
10076,1856,16.875,2160,27392,125
10077,1856,16.375,1992,25344,127.5
10078,1888,16.5,2016,27648,135
10079,1856,16.5,1848,28032,132
10081,1864,16.5,1808,27392,130
10082,1872,16.25,1872,27520,130
10083,1896,16.375,1904,29824,127.5
10084,1872,16.75,2128,27264,130
10085,1864,16,1896,26240,124
10086,1856,16.625,2096,29056,142
10087,1888,16.5,2064,30976,136
10088,1896,16,1872,25344,128
10089,1912,16.5,1768,29056,147
10090,1912,16.625,2064,23424,127
10091,1872,17.375,1888,20864,125
10092,1896,16.75,1968,25600,125
10094,1856,17.5,2224,31616,124.5
10095,1816,17,2064,32512,145
10096,1800,16.875,1960,30208,129
10098,1800,17,2080,24832,125
10099,1792,16.875,2016,32384,143
10100,1800,17.375,2160,25344,124
10101,1776,16.875,1888,22272,125
10104,1864,17.5,2008,22912,125.5
10105,1840,17.5,2064,26240,127.5
10106,1808,17.375,1888,26112,133
10107,1816,17.5,2096,26112,124.5
10108,1784,17.5,2064,28544,138
10109,1840,17.125,2144,29312,121.5
10110,1832,17.375,2128,21376,124
10111,1840,17.875,2256,25344,126
10112,1856,17.75,2176,22016,123.5
10113,1848,17.625,2160,27776,131
10115,1856,17.625,1824,29824,147
10116,1840,17.375,1888,31232,131
10117,1824,17,2208,26752,134
10118,1824,17.125,2048,27520,143
10119,1816,17.125,2192,24704,129
10120,1816,16.875,2112,26368,135
10121,1832,17,2192,26880,120.5
10122,1848,17,2064,26496,139
10123,1864,17,1976,26880,121
10124,1864,17.625,1952,20736,130
10125,1904,16.875,2176,29056,134
10127,1888,17.5,1976,24704,127.5
10129,1856,18.125,2128,25216,134
10130,1840,18.25,2144,27904,144
10131,1848,18.625,1936,27776,140
10132,1840,18.125,2112,27648,128
10133,1824,18,2048,25216,138
10135,1840,17.875,2272,28288,144
10136,1792,17.875,2048,27392,128
10137,1752,18.125,2080,24960,121
10139,1776,18.125,2160,24832,121.5
10140,1840,18,2160,27776,122
10141,1856,18,1984,28672,129
10143,1880,18,2096,25728,121.5
10144,1880,18.125,2192,25600,139
10145,1904,17.625,2192,25088,124.5
10146,1896,17.875,2128,30592,122.5
10148,1832,17.625,2272,25600,122.5
10149,1888,17.625,2096,30720,123.5
10150,1808,17.375,2144,29568,135
10151,1880,17.625,2144,21888,123
10152,1888,17.125,2160,28416,124
10153,1880,17.625,2112,24960,127
10154,1824,17.5,1864,24960,123.5
10155,1864,17.375,2160,26880,130
10156,1896,17.5,1936,27776,123
10157,1944,17.125,2128,26240,128
10158,1944,17.125,2192,25728,132
10159,2016,16.875,2128,32256,129
10160,2000,17,2112,29056,133
10161,1968,16.875,2016,25088,124
10162,1928,16.625,2064,27008,118.5
10163,1904,16.75,2024,30976,140
10164,1904,16.5,1984,29056,134
10165,1928,17.125,2128,28672,123.5
10166,1960,16.75,2288,32256,136
10167,1976,16.875,2224,33792,133
10168,1984,16.875,1944,29184,136
10169,2048,17,2064,28544,139
10170,2064,16.875,2112,28672,132
10171,2064,16.75,2192,22144,122.5
10172,2064,17.125,1944,27520,128
10173,2032,16.875,2176,30720,131
10175,1912,16.75,2032,30592,120
10176,1920,16.5,2208,24960,123.5
10178,1944,16.75,2040,30464,122.5
10179,1952,16.875,2096,34304,129
10180,1960,16.875,2080,29568,135
10181,1968,16.625,2024,27008,121.5
10183,1928,17,1968,28160,121.5
10184,1912,16.625,2032,22784,121.5
10185,1888,16.875,2096,28416,122
10186,1880,17,1912,22400,130
10187,1832,16.875,2032,26240,121.5
10188,1872,16.75,1832,23296,126
10189,1872,16.875,1952,25856,121.5
10190,1872,17.25,2048,30848,138
10191,1816,17,2024,27520,124
10192,1896,17,2208,24448,123
10193,1880,16.625,1952,25600,130
10194,1896,16.75,2064,27648,124
10195,1856,17,2024,22016,123
10196,1888,17.125,2224,25344,136
10197,1872,17.125,1944,29824,134
10198,1896,16.875,2208,29568,134
10199,1856,16.875,2144,28672,135
10200,1880,17,2224,24320,125
10201,1880,16.75,2240,27648,133
10204,1808,17,1760,25600,119
10205,1824,17.125,2008,24448,132
10206,1808,16.875,2128,28544,150
10207,1800,16.625,2016,23424,123
10208,1776,16.75,2160,29824,136
10209,1768,16.5,2160,26112,124.5
10210,1760,16.75,2192,22272,123.5
10211,1760,16.625,2064,27520,123
10212,1760,16.25,1960,27776,136
10213,1744,16.25,1960,23808,122
10214,1752,16.5,1960,22400,121.5
10215,1736,16.75,2064,22912,127
10216,1760,16.5,1808,27776,129
10217,1744,16.625,1912,28416,120
10218,1744,16.5,2048,26624,128
10219,1744,16.75,1920,28800,145
10220,1752,16.625,2128,28544,127.5
10221,1768,16.5,1808,29568,126.5
10223,1768,16.75,2064,27136,143
10224,1784,16.75,2128,28288,142
10225,1784,16.875,2208,29184,134
10226,1704,16.75,1912,31360,120
10227,1792,16.5,1712,29184,121
10229,1856,16.625,1936,25472,124
10230,1880,16.5,1992,27392,129
10231,1880,16.375,1936,23552,128
10233,1888,16.75,2160,25472,123.5
10235,1856,17.25,2096,22784,123
10236,1816,17.375,2112,24960,128
10237,1800,17.625,2256,23168,122
10238,1744,17.875,1920,23936,125.5
10239,1736,17.875,2064,26752,130
10240,1768,18,2016,29056,127
10241,1752,17.75,2096,22528,118
10242,1800,17.25,1880,24192,120
10243,1816,17.25,1936,22272,122
10244,1832,16.875,2096,24704,122
10245,1824,16.625,2048,27136,122.5
10246,1848,16.75,2032,23040,133
10247,1832,16.625,1976,25984,131
10248,1848,16.75,2000,25856,129
10249,1848,16.625,1936,24704,134
10250,1776,16.625,1936,27520,128
10251,1848,16.875,1848,25472,135
10252,1792,16.75,2400,33024,126
10253,1864,16.875,2040,25856,129
10254,1904,17.25,2080,23424,126
10256,1904,17,2256,26752,122
10257,1896,17,1904,29056,134
10259,1896,17.25,1944,26240,132
10260,1920,17.375,2128,30464,129
10261,1936,17.75,1968,31232,134
10262,1944,18.375,2144,28672,133
10264,1944,18.375,1976,31232,137
10265,1928,18.25,2320,28416,124
10266,1920,17.625,2144,22656,124
10267,1912,17.625,2144,29440,125
10269,1872,17.375,2208,27648,125
10270,1824,17.5,1992,29312,135
10271,1848,17.375,2144,24192,133
10273,1728,17.125,2000,27648,130
10275,1824,17.375,2160,23680,124
10277,1824,17.375,2160,27520,132
10278,1856,18,2048,30592,129
10280,1872,17.625,2000,28032,132
10281,1872,17.75,1936,27520,126.5
10282,1864,17.75,2176,25984,132
10283,1904,17.625,2080,32128,149
10285,1936,17.875,2080,28928,137
10286,1912,17.875,2208,26496,135
10287,1896,18,1984,26880,139
10288,1912,17.5,2016,24960,127
10289,1944,17.5,2112,27776,133
10290,1936,17.375,1672,28160,124.5
10291,1920,17.375,2080,24960,132
10292,1952,17.375,2080,27520,131
10293,1936,17.5,2192,28672,134
10296,1864,17.75,2064,23552,128
10297,1904,17.5,1752,26368,127
10299,1888,17.875,1952,28032,137
10300,1912,17.375,2144,29696,128
10301,1904,17.5,2192,22400,143
10302,1896,17.5,2112,26624,128
10303,1880,17.5,2240,21248,126.5
10304,1864,17.25,2112,26496,129
10305,1832,17.375,2024,27520,132
10306,1808,17.625,1952,25344,126.5
10307,1736,17.625,2048,23936,134
10308,1792,18.125,1952,25472,128
10309,1808,18.125,2128,27008,139
10310,1816,17.75,1784,27392,128
10312,1808,17.875,2128,21120,124.5
10313,1800,17.5,2096,28160,125.5
10314,1840,17.375,2208,25600,124
10315,1856,17.375,1944,29824,123
10316,1848,17.625,2208,28288,123.5
10318,1864,17.75,2096,28800,123
10319,1848,17.375,2160,25728,123
10320,1872,18.125,2032,21376,122
10322,1824,17.5,2144,23040,121.5
10323,1832,17.625,2192,25344,136
10325,1832,17.625,2192,28672,122.5
10326,1848,17.875,2288,27776,123
10327,1840,18,2320,25216,122
10328,1848,17.625,2064,27648,133
10329,1832,17.75,2160,27392,133
10330,1824,17.875,2224,26240,135
10331,1800,18,2208,29568,136
10333,1832,17.625,2160,25856,123.5
10334,1848,18.5,2048,30336,123
10335,1848,17.25,1808,24064,123.5
10336,1832,17.5,2064,25216,128
10337,1856,17.125,2080,24960,131
10338,1888,16.875,2336,24704,131
10339,1840,17.125,2208,27008,132
10340,1888,17.25,2208,27008,130
10342,1872,16.625,2064,28800,138
10343,1904,16.75,2112,23168,123.5
10344,1896,16.25,2272,26880,134
10345,1880,17.25,2064,24320,121
10348,1992,16.875,2008,23680,120.5
10350,2016,17.75,2032,29440,133
10351,2016,17.5,2240,24704,132
10352,1952,17.375,2256,31360,129
10353,1920,17.125,2080,23680,121
10354,1928,17,1912,27136,121
10355,1952,16.625,1976,24320,127.5
10356,1920,16.75,2032,29184,133
10358,2000,16.625,2048,23936,122.5
10359,2008,16.5,2112,29312,138
10360,2000,17.375,2080,26752,130
10361,1952,17.25,2256,33024,125.5
10362,1936,17.125,2192,24832,125
10365,1952,17.25,1872,28416,122
10366,1920,17,2128,25472,135
10367,1952,17.125,1912,25472,130
10368,1944,17.25,2192,25472,123
10369,1952,17,2176,28544,144
10370,1856,17,2024,25472,141
10371,1888,17.125,1888,27008,138
10372,1840,17.125,2160,24192,126
10373,1816,17.125,2144,29696,134
10374,1792,17.125,1976,29440,145
10375,1720,17.25,1960,28544,140
10376,1696,17.5,2032,27136,142
10377,1744,17.25,2304,19456,120.5
10378,1760,17.75,1904,28800,140
10379,1728,18.125,2176,27648,130
10380,1776,17.875,2240,30208,135
10381,1808,18.125,2080,28160,137
10383,1840,18,2000,19968,122.5
10385,1840,17.625,2192,19584,126
10387,1856,18,1912,26752,131
10389,1832,17.75,2160,28928,137
10390,1800,17.75,1960,19456,123.5
10391,1832,17.375,2176,27904,134
10392,1848,17.375,2160,29312,135
10393,1840,17.25,1864,28160,128
10394,1848,17.125,2320,26624,123.5
10395,1856,17.5,2048,27520,123
10396,1800,17.125,2256,35328,132
10397,1832,17.375,2064,31104,134
10398,1840,16.75,2208,26240,138
10399,1848,17.125,2224,27776,130
10401,1848,17,2224,30208,135
10402,1848,16.875,2128,26112,122.5
10403,1864,17,2160,28800,133
10404,1864,16.75,2368,32128,138
10405,1864,16.75,2176,23040,123.5
10407,1776,17.875,2336,27776,135
10408,1816,17.5,2320,31360,131
10409,1800,17.75,2144,25216,124.5
10410,1792,17,1960,35584,123.5
10411,1808,16.75,2272,25088,123.5
10412,1800,17.125,2368,25984,132
10413,1784,16.75,2320,27136,126
10414,1816,17.125,2208,26624,131
10416,1776,16.75,2192,28928,125.5
10417,1840,16.875,1944,28928,132
10418,1816,16.5,2144,26752,125
10419,1808,16.875,2272,29184,133
10420,1792,16.875,2320,23680,123
10421,1808,17.125,2112,26240,124.5
10422,1824,17.125,1952,24704,123.5
10423,1808,17.125,2128,28288,126
10424,1824,17.125,2256,28160,130
10428,1840,17.375,2320,25856,125
10429,1816,17.125,2160,21376,126.5
10430,1840,17.375,2256,29568,134
10431,1840,17,2048,27008,125.5
10432,1816,17,2176,27392,124
10433,1808,16.875,2096,30208,124
10434,1824,17,2144,27776,130
10435,1824,17.125,2048,31616,141
10436,1824,17,2096,25216,125.5
10437,1816,17.25,2192,32768,127
10438,1824,17.5,2064,31488,127.5
10439,1824,17.375,2192,26752,134
10440,1824,17.125,2080,28672,129
10441,1832,17.125,2008,24192,128
10442,1816,17.5,2024,27264,127.5
10443,1864,17.25,2272,28160,127
10444,1864,17.5,1992,33280,133
10445,1888,17.125,2240,27136,137
10446,1856,17.625,2096,29312,136
10448,1920,17.5,2256,28800,128
10450,1976,17.125,2320,30464,129
10451,2032,17.125,2096,27648,129
10452,2064,17.875,1976,26240,133
10454,2024,17.625,2144,28288,138
10456,1952,17.5,2256,26624,128
10457,1968,17.875,2064,27264,146
10458,1920,17.125,2112,19456,127
10459,1856,17.125,1912,22784,127.5
10460,1848,17.125,1976,24448,123.5
10461,1808,17.125,2008,27136,125
10463,1800,17.125,2016,29824,124.5
10464,1856,17.625,2000,28800,141
10465,1896,17.875,1912,28160,144
10466,1904,17.875,2048,28928,130
10467,1920,17.625,1920,33024,133
10468,1896,17.25,1952,27520,148
10469,1928,17.25,2304,29824,146
10470,1936,17.5,2192,27904,133
10471,1944,17.5,1944,26752,128
10473,1984,17.625,2080,25984,134
10474,1968,17.75,2160,27648,131
10475,1968,17.75,2176,29440,127
10476,1872,17.875,2304,30336,123
10477,1976,17.75,2224,27008,122
10479,1968,17.625,2192,31104,133
10480,1952,17.75,2048,25728,119
10481,1920,17.875,2160,28928,130
10482,1920,17.75,2024,30336,127
10483,1952,17.875,2032,23168,116.5
10484,1936,17.875,2064,28032,116.5
10485,1920,17.875,2024,30848,134
10486,1904,17.625,1936,28288,121.5
10488,1960,17.375,1912,27648,118.5
10489,1952,16.875,2224,28032,123.5
10490,1952,17,2352,27264,117.5
10492,1912,17.25,2288,34048,117.5
10493,1864,17.25,2384,29568,119
10494,1848,17,2288,27648,120
10499,1760,18,2112,25216,126.5
10500,1760,17.5,2160,27904,120
10501,1760,17.875,2496,62208,145
10502,1760,17.375,2224,26112,135
10503,1776,17.5,2032,29184,132
10504,1776,17.875,2272,20224,119.5
10505,1656,17.375,2352,29696,138
10506,1784,17.375,2040,32128,119.5
10507,1776,16.75,2224,24960,121
10508,1728,17,2192,24832,130
10509,1808,17.375,2352,21504,122
10510,1848,17,2160,26752,122
10511,1848,16.625,2400,25472,122.5
10512,1832,16.375,2192,21888,123
10513,1872,16.625,2096,30336,127.5
10514,1896,16.375,2048,29568,142
10515,1904,16.5,2240,27904,127
10516,1936,16.25,2400,29056,135
10517,1952,16.625,2000,26496,123.5
10518,1984,16.75,2352,28160,137
10519,2008,16.625,2416,26880,125
10520,1992,16.875,2224,25216,122.5
10521,2008,16.75,2144,28672,125
10522,2016,16.875,1896,26112,121
10523,2024,16.75,2160,31360,130
10525,2040,17,2096,30208,122.5
10526,2032,17.125,2320,26624,131
10527,2040,17.125,1968,28800,124.5
10528,2032,18,2016,25984,132
10529,1992,17.75,2096,45568,121
10530,1936,17.625,2064,29952,131
10531,1928,17.75,2040,29696,122
10532,1928,17.875,2288,32768,133
10533,1872,17.875,1992,31232,125
10534,1936,17.75,1976,29440,120.5
10535,1912,17.375,2208,28928,129
10536,1944,17.25,2096,30976,120.5
10538,1944,17.125,1976,25984,130
10540,1944,17,1976,30080,127
10541,1936,17,2064,32640,125.5
10542,1944,17,2032,28416,126
10543,1904,16.625,1896,29568,129
10545,1696,17,2272,32768,129
10546,1920,17.625,2256,25600,129
10548,1840,17.25,1992,29056,130
10549,1952,16.875,2000,34560,126
10550,1944,17.25,1888,25600,137
10551,1952,17.625,2144,25728,123.5
10552,1968,17.25,2144,25856,133
10553,1952,18,1976,31232,122.5
10554,1968,17.25,2240,30208,141
10555,1912,17,2384,18816,123
10556,1944,17,2048,26368,138
10560,1992,16.625,1928,28032,123.5
10561,1992,16.75,1960,28544,123
10563,2008,17,2304,22272,124.5
10564,1976,17.125,2304,32384,134
10565,1936,16.875,1888,21504,125.5
10566,1872,17.125,2112,22528,124.5
10568,1808,16.5,2256,28800,126
10569,1784,16.75,2144,31360,134
10570,1800,16.5,2016,29440,134
10571,1824,16.25,2240,20352,124
10572,1824,16.75,2176,26624,122.5
10573,1848,16.875,2128,28160,135
10574,1848,16.5,2144,28800,142
