Step,Spectral Kaiming,Align Adam RMS,Spectral MuP
18026,2.6451804637908936,2.6581640243530273,2.6421382427215576
18027,2.6250381469726562,2.6381945610046387,2.622053623199463
18031,2.6135523319244385,2.626549721,2.610107898712158
18032,2.6113128662109375,2.623687267303467,2.6077940464019775
18034,2.6112208366394043,2.623706817626953,2.6071765422821045
18037,2.614819049835205,2.627509832382202,2.6120729446411133
18038,2.622556447982788,2.636051893234253,2.6197125911712646
18039,2.640803575515747,2.6535940170288086,2.637629747390747
18041,2.646535634994507,2.659266948699951,2.6427783966064453
18046,2.6409354209899902,2.6531989574432373,2.637326240539551
18048,2.6463491916656494,2.6583187580108643,2.643069267272949
18051,2.6353530883789062,2.6480138301849365,2.6319503784179688
18053,2.6328318119049072,2.6452128887176514,2.629720449447632
18054,2.618619203567505,2.6314876079559326,2.6159582138061523
18055,2.624523639678955,2.637352705001831,2.622220993041992
18060,2.639000177383423,2.651892662,2.635892868041992
18062,2.6477298736572266,2.6612815856933594,2.644545555114746
18068,2.6286559104919434,2.641009808,2.625600814819336
18069,2.629448175430298,2.6429877281188965,2.626258373260498
18071,2.6429624557495117,2.6559979915618896,2.6397368907928467
18076,2.642935037612915,2.6554369926452637,2.640075684
18078,2.6218302249908447,2.634647846221924,2.617938519
18079,2.6199193000793457,2.6323094367980957,2.6160759925842285
18080,2.6228041648864746,2.635575771331787,2.6199357509613037
18085,2.644643545150757,2.6574411392211914,2.641549587249756
18086,2.611844301223755,2.624454975128174,2.6085586547851562
18087,2.6309192180633545,2.6439361572265625,2.6280791759490967
18091,2.6432723999023438,2.6567275524139404,2.6399927139282227
18092,2.627938747406006,2.6414690017700195,2.6248927116394043
18094,2.629331111907959,2.6421902179718018,2.626197576522827
18096,2.6225197315216064,2.635599136352539,2.619955062866211
18102,2.6429052352905273,2.655827760696411,2.6394877433776855
18103,2.6335790157318115,2.6465182304382324,2.629911422729492
18105,2.632211685180664,2.6447441577911377,2.6285269260406494
18107,2.609691858291626,2.6214935779571533,2.6060566902160645
18108,2.6137282848358154,2.6253573894500732,2.609839439
18109,2.6239254474639893,2.636248826980591,2.6200063228607178
18112,2.623574972,2.6369922161102295,2.620716094970703
18115,2.6420629024505615,2.655050754547119,2.6386537551879883
18117,2.6254096031188965,2.6390798091888428,2.6223902702331543
18118,2.622974157333374,2.6356194019317627,2.6196203231811523
18119,2.6161837577819824,2.6291415691375732,2.6130919456481934
18121,2.6496739387512207,2.6624279022216797,2.6463265419006348
18122,2.6262521743774414,2.639242172241211,2.623245955
18123,2.6187076568603516,2.6316425800323486,2.615837335586548
18124,2.6204893589019775,2.633108615875244,2.6175127029418945
18126,2.635809898376465,2.6485495567321777,2.6323490142822266
18129,2.6259987354278564,2.639174699783325,2.622668981552124
18130,2.635251522064209,2.6475772857666016,2.632023334503174
18131,2.6385743618011475,2.651531934738159,2.6357228755950928
18136,2.623952627182007,2.636185646057129,2.6202385425567627
18137,2.6335089206695557,2.646416664123535,2.6301236152648926
18138,2.6251702308654785,2.637805938720703,2.6220338344573975
18140,2.632354974746704,2.645163059234619,2.629762649536133
18141,2.6404714584350586,2.6540496349334717,2.6377079486846924
18144,2.6197712421417236,2.6332218647003174,2.616760730743408
18145,2.6117937564849854,2.625044345855713,2.6082372665405273
18151,2.641629695892334,2.6543259620666504,2.638152599334717
18153,2.6331958770751953,2.6464574337005615,2.630673885345459
18159,2.634228229522705,2.6474602222442627,2.631809949874878
18161,2.631106376647949,2.6438541412353516,2.628469467163086
18162,2.622894048690796,2.636451482772827,2.619626045227051
18163,2.6259870529174805,2.639465332,2.622199058532715
18166,2.617844820022583,2.630746364593506,2.6144490242004395
18170,2.612729549407959,2.6253299713134766,2.609281063079834
18171,2.615339756011963,2.628554344177246,2.6116342544555664
18172,2.6224560737609863,2.6350932121276855,2.6188578605651855
18173,2.621091842651367,2.6332390308380127,2.618004083633423
18176,2.6126041412353516,2.6249186992645264,2.6092019081115723
18177,2.6243035793304443,2.6369123458862305,2.6219382286071777
18181,2.621494770050049,2.6343934535980225,2.6184911727905273
18182,2.6374635696411133,2.650188923,2.6346018314361572
18185,2.6415340900421143,2.654829978942871,2.6384596824645996
18186,2.6260149478912354,2.639073610305786,2.6230227947235107
18190,2.6379940509796143,2.651062012,2.634660243988037
18192,2.6181607246398926,2.6310572624206543,2.6152288913726807
18193,2.627725124359131,2.640664577484131,2.6242728233337402
18197,2.624025344848633,2.6368889808654785,2.620429277420044
18201,2.6318747997283936,2.644706964492798,2.6284618377685547
18203,2.623591423034668,2.6373157501220703,2.621040105819702
18205,2.609367609024048,2.6229307651519775,2.6063287258148193
18207,2.6240477561950684,2.637252092,2.6210103034973145
18217,2.6231963634490967,2.6363985538482666,2.619997978210449
18218,2.6295413970947266,2.6424999237060547,2.626906394958496
18221,2.6190109252929688,2.6327900886535645,2.6158645153045654
18225,2.612905502319336,2.625570536,2.6090378761291504
18226,2.638364315032959,2.6511781215667725,2.6347031593322754
18227,2.6282424926757812,2.6407346725463867,2.624419927597046
18228,2.613140344619751,2.625967264175415,2.610158681869507
18233,2.630967378616333,,2.6278162002563477
18236,2.6293129920959473,2.6427624225616455,2.6266422271728516
18239,2.6270334720611572,2.6396260261535645,2.624230385
18243,2.619320869445801,2.633028268814087,2.6166553497314453
18245,2.615471363067627,2.627927541732788,2.6120119094848633
18246,2.6319875717163086,2.645315647125244,2.6288247108459473
18247,2.60090971,2.6137313842773438,2.597487449645996
18253,2.623985528945923,2.6369025707244873,2.6205732822418213
18254,2.6413800716400146,2.653567076,2.637641429901123
18255,2.6149983406066895,,2.611530303955078
18256,2.6359763145446777,2.6486775875091553,2.632432460784912
18257,2.6299166679382324,2.6426467895507812,2.6264874935150146
18260,2.6296725273132324,2.642773389816284,2.626739978790283
18262,2.6191210746765137,2.632499933242798,2.6169004440307617
18265,2.6184215545654297,2.631955623626709,2.6158432960510254
18266,2.623485803604126,2.636504888534546,2.6203575134277344
18268,2.619811534881592,2.6328277587890625,2.6170151233673096
18273,2.649432659,2.662841320037842,2.646310329437256
18275,2.631951332092285,2.6454715728759766,2.628903865814209
18277,2.613879442214966,2.6263153553009033,2.6104092597961426
18279,2.621640682220459,2.6348748207092285,2.6183786392211914
18281,2.6138038635253906,2.6271121501922607,2.6114025115966797
18284,2.6372413635253906,2.650493621826172,2.6344504356384277
18288,2.636516809463501,2.649855375289917,2.6332669258117676
18289,2.626891613006592,2.639556407928467,2.6240458488464355
18290,2.644030809402466,2.656411886,2.6405584812164307
18291,2.6253225803375244,2.637920379638672,2.6227526664733887
18293,2.619990348815918,2.6322686672210693,2.6167964935302734
18294,2.628575325012207,2.641164541244507,2.6253609657287598
18296,2.623431921005249,2.636829137802124,2.6208271980285645
18300,2.628291368484497,2.6406142711639404,2.624570369720459
18301,2.6325907707214355,2.6456055641174316,2.6293060779571533
18302,2.61458683,2.627246856689453,2.611149311065674
18304,2.6432039737701416,2.6569249629974365,2.6406373977661133
18307,2.6214919090270996,2.6348989009857178,2.619112491607666
18308,2.614176034927368,2.627439022064209,2.6108829975128174
18312,2.617866277694702,2.631519317626953,2.6152725219726562
18313,2.625173568725586,2.6384267807006836,2.6219966411590576
18317,2.624220371246338,2.637448310852051,2.621335029602051
18319,2.625103235244751,2.6379170417785645,2.6221840381622314
18322,2.6171436309814453,2.6301426887512207,2.614393711090088
18324,2.6270101070404053,2.6394762992858887,2.6241509914398193
18326,2.615299940109253,2.628343105316162,2.6113407611846924
18328,2.6252832412719727,2.638489246368408,2.6220650672912598
18329,2.6319618225097656,2.6452698707580566,2.629621982574463
18330,2.6380748748779297,2.651052236557007,2.635063886642456
18332,2.6363508701324463,2.6491243839263916,2.632796049118042
18334,2.6226205825805664,2.635254144668579,2.6193037033081055
18337,2.617610454559326,2.6302435398101807,2.614584445953369
18340,2.6370296478271484,2.650385856628418,2.6337878704071045
18347,2.6233596801757812,2.636685848236084,2.620680332183838
18349,2.6357016563415527,2.6479196548461914,2.6326379776000977
18351,2.615401268005371,2.6275105476379395,2.6119141578674316
18357,2.6222946643829346,2.6353001594543457,2.619203805923462
18363,2.630689859390259,2.644443988800049,2.6278748512268066
18364,2.6346001625061035,2.6482489109039307,2.63162899
18365,2.622432231903076,2.6351585388183594,2.619335412979126
18369,2.6208717823028564,2.6339573860168457,2.6180198192596436
18370,2.6120834350585938,2.6247377395629883,2.608426570892334
18372,2.625631571,2.638780355453491,2.623004436
18373,2.624429225921631,2.6377947330474854,2.620884418487549
18375,2.6260857582092285,2.6388728618621826,2.6228957176208496
18381,2.630689859390259,2.643393039703369,2.6277074813842773
18385,2.629988670349121,2.6429858207702637,2.627462387084961
18388,2.6370999813079834,2.649399757385254,2.634146213531494
18390,,,2.615501880645752
18391,2.6334238052368164,2.646820545196533,2.630516529083252
18395,2.631696939468384,2.644859552383423,2.628721237182617
18397,2.617124557495117,2.630006790161133,2.6139254570007324
18398,2.6256282329559326,2.6385974884033203,2.6227502822875977
18399,2.626986503601074,2.6395585536956787,2.6243720054626465
18405,2.616591691970825,2.629329204559326,2.6127872467041016
18407,2.642303466796875,2.6543049812316895,2.6381659507751465
18409,2.6266977787017822,2.6401376724243164,2.6238653659820557
18410,2.618528127670288,2.6319944858551025,2.615516185760498
18411,2.634892225265503,2.647902011871338,2.631600856781006
18413,2.6086692810058594,2.6217925548553467,2.6048641204833984
18415,2.614518642425537,2.628045082092285,2.611190081
18416,2.6426713466644287,2.657102108001709,2.6398425102233887
18417,2.6326045989990234,2.646052837371826,2.630059242248535
18418,2.623833417892456,2.6377439498901367,2.620936870574951
18420,2.6020612716674805,2.615197182,2.5992159843444824
18423,2.6223104000091553,2.6348984241485596,2.6190433502197266
18426,2.6241397857666016,2.637363910675049,2.621278762817383
18427,2.6485579013824463,2.6614186763763428,2.645108222961426
18429,2.616471290588379,2.6298420429229736,2.6141252517700195
18430,2.6282296180725098,2.6408631801605225,2.625060558319092
18431,2.6355247497558594,2.648418903,2.632507801055908
18432,2.6181325912475586,2.631110668182373,2.615610122680664
18436,2.6312191486358643,2.643925189971924,2.627103090286255
18437,2.6244382858276367,2.6373233795166016,2.6208860874176025
18438,2.6344966888427734,2.647524356842041,2.6311087608337402
18440,2.622084617614746,2.634040355682373,2.6180713176727295
18441,2.623760461807251,2.6370866298675537,2.6209661960601807
18442,2.6320385932922363,2.644796371459961,2.628720283508301
18447,2.6235804557800293,2.636476516723633,2.620455503463745
18449,2.634408950805664,2.6467912197113037,2.631068468093872
18450,2.6322576999664307,2.645437717437744,2.6292219161987305
18451,2.6410844326019287,2.653475046157837,2.6377525329589844
18452,2.6241931915283203,2.636082649230957,2.6207003593444824
18453,2.622236490249634,2.635183334350586,2.6193559169769287
18454,2.618445396,2.6314451694488525,2.6152825355529785
18456,2.618154287338257,2.630345344543457,2.6149725914001465
18458,2.6314306259155273,2.6450788974761963,2.6283226013183594
18459,2.6125898361206055,2.625880241394043,2.6089911460876465
18465,2.6166751384735107,2.629382610321045,2.6133475303649902
18466,2.626293897628784,2.639519214630127,2.6232004165649414
18467,2.617600917816162,2.631312608718872,2.6146130561828613
18469,2.608964204788208,2.6219732761383057,2.6058342456817627
18470,2.629946708679199,2.6429262161254883,2.6267337799072266
18471,2.631707191467285,2.6447064876556396,2.628406047821045
18474,2.637456178665161,2.650351047515869,2.6342978477478027
18477,2.6181819438934326,2.631340503692627,2.6147096157073975
18479,2.614213466644287,2.627894878387451,2.6114673614501953
18483,2.6325557231903076,2.6450233459472656,2.628575325012207
18484,2.6177830696105957,2.630913019180298,2.6139094829559326
18487,2.621537446975708,2.6349475383758545,2.6183550357818604
18489,2.631897449493408,2.6445610523223877,2.62831974
18492,2.6112313270568848,2.6237332820892334,2.607492208480835
18494,2.616248607635498,2.628382682800293,2.612534523010254
18498,2.6231133937835693,2.6361825466156006,2.6196155548095703
18500,2.609818935394287,2.623267650604248,2.607013226
18502,2.6193337440490723,2.6334872245788574,2.615992307662964
18503,2.6375603675842285,2.651681661605835,2.6342568397521973
18506,2.606955051422119,2.6201086044311523,2.603973388671875
18507,2.6359219551086426,2.6489484310150146,2.632378578186035
18510,2.611384868621826,2.624210834503174,2.607876777648926
18517,2.6235930919647217,2.6375844478607178,2.6208009719848633
18518,2.6334118843078613,2.646425962,2.6305124759674072
18520,2.6076714992523193,2.6205756664276123,2.6046156883239746
18521,2.6352486610412598,2.647911310195923,2.6317830085754395
18522,2.6171491146087646,2.630791664123535,2.6146693229675293
18525,2.6271629333496094,2.6411283016204834,2.624392032623291
18529,2.621081590652466,2.6337132453918457,2.617913246154785
18531,2.620006561279297,2.6329643726348877,2.6170454025268555
18532,2.6132030487060547,2.6269893646240234,2.610480785369873
18533,2.6300292015075684,2.6429762840270996,2.6271965503692627
18536,2.6172032356262207,2.629958391189575,2.614257813
18542,2.6202120780944824,2.6333298683166504,2.617668628692627
18543,2.6181752681732178,2.6314430236816406,2.615067958831787
18545,2.6067211627960205,2.6204609870910645,2.603703022003174
18550,2.6257762908935547,2.639172077178955,2.6221346855163574
18551,2.607105255126953,2.6201248168945312,2.6039929389953613
18553,2.626979112625122,2.6395678520202637,2.6231818199157715
18557,,,2.6260993480682373
18563,2.6269426345825195,2.639880418777466,2.6234426498413086
18565,2.632157325744629,2.644937038421631,2.628612995147705
18567,2.6134350299835205,2.6268887519836426,2.6099095344543457
18568,2.629613161087036,2.643092632293701,2.6265993118286133
18569,2.6263632774353027,2.639124631881714,2.623095750808716
18571,2.6213598251342773,2.6338412761688232,2.617637872695923
18574,2.6074275970458984,2.620177745819092,2.6041364669799805
18577,2.624753475189209,2.638118028640747,2.6211352348327637
18578,2.617330312728882,,2.6138153076171875
18579,2.618269443511963,2.6315886974334717,2.615166664123535
18580,2.6184630393981934,2.6313858032226562,2.6154375076293945
18581,2.6078848838806152,2.6212339401245117,2.605320453643799
18584,2.613034963607788,2.6261813640594482,2.610280752182007
18585,2.624274492263794,2.6374337673187256,2.6211178302764893
18588,2.6283507347106934,2.641693115234375,2.6246814727783203
18590,2.611698865890503,2.6244983673095703,2.608426570892334
18594,2.6292524337768555,2.6421091556549072,2.625706195831299
18600,2.6119985580444336,2.6248457431793213,2.609011173248291
18605,2.629607677459717,2.6428611278533936,2.6264421939849854
18606,2.619680881500244,2.633091449737549,2.616767168045044
18611,2.6183109283447266,2.630915880203247,2.615149974822998
18613,2.6284677982330322,2.6412270069122314,2.625709056854248
18620,2.609417200088501,2.6218414306640625,2.605752944946289
18622,2.637453079223633,2.6504440307617188,2.634432792663574
18628,2.6371421813964844,2.6499204635620117,2.6336593627929688
18630,2.629190683364868,2.641998052597046,2.6261119842529297
18632,2.6030852794647217,2.616119384765625,2.600140095
18635,2.628511667251587,2.6413958072662354,2.625192403793335
18636,2.6230945587158203,2.637082576751709,2.620379925
18637,2.6184206008911133,2.6317269802093506,2.6151304244995117
18639,2.611902952194214,2.6255602836608887,2.609269142150879
18644,2.6167850494384766,2.629837989807129,2.613352060317993
18648,2.6208667755126953,2.634392499923706,2.6177725791931152
18651,2.6181674003601074,2.6309282779693604,2.614880084991455
18653,2.6029748916625977,2.6157751083374023,2.6001811027526855
18654,2.611079692840576,2.623873233795166,2.607952595
18657,2.6237270832061768,2.6365578174591064,2.6204795837402344
18661,2.618102550506592,2.6308867931365967,2.614945411682129
18664,2.619385004043579,2.631930112838745,2.615396499633789
18667,2.612722873687744,2.625699281692505,2.6089539527893066
18668,2.613903045654297,2.6267757415771484,2.610189437866211
18669,2.6145524978637695,2.628140926361084,2.6114683151245117
18670,2.619689464569092,2.632446050643921,2.61635685
18672,2.614143133163452,2.627194881439209,2.6112778186798096
18673,2.623595714569092,2.6368303298950195,2.6205310821533203
18676,2.631986141204834,2.6445813179016113,2.628028392791748
18678,2.632725238800049,2.645998239517212,2.6296520233154297
18683,2.619006633758545,2.6321215629577637,2.61561656
18685,2.6096978187561035,2.622588634490967,2.6059722900390625
18686,2.6214053630828857,2.635108470916748,2.6174821853637695
18689,2.630981445,2.6439316272735596,2.6273422241210938
18691,2.619633197784424,2.633084774017334,2.616593360900879
18692,2.615147590637207,2.628105878829956,2.6118550300598145
18693,2.6122183799743652,2.6256484985351562,2.608978271484375
18695,2.6121623516082764,2.625922679901123,2.608407497406006
18699,2.611635208129883,2.6242923736572266,2.6082687377929688
18701,2.618417263031006,2.6315155029296875,2.6151657104492188
18705,2.625864028930664,2.638245105743408,2.622110128
18707,2.615234613418579,2.6278109550476074,2.6110212802886963
18708,2.6196374893188477,2.633111000061035,2.616401195526123
18710,2.629615306854248,2.6427319049835205,2.6263575553894043
18711,2.6058008670806885,2.6189651489257812,2.602489948272705
18714,2.615328788757324,2.628338337,2.6125950813293457
18716,2.6094653606414795,2.6223275661468506,2.606584072113037
18717,2.6150197982788086,2.6286303997039795,2.612128496170044
18720,2.6194236278533936,2.632657289505005,2.616910934448242
18721,2.6279218196868896,2.6414527893066406,2.6246426105499268
18722,2.6138687133789062,2.626450300216675,2.6103522777557373
18725,2.6154863834381104,2.628242015838623,2.6127848625183105
18728,2.6197240352630615,2.632715940475464,2.616903305053711
18730,2.617771625518799,2.6316099166870117,2.6142048835754395
18734,2.6258273124694824,2.6389529705047607,2.623300075531006
18738,2.620631456375122,2.6338562965393066,2.617971897125244
18739,2.631417751312256,2.6448066234588623,2.6283507347106934
18740,2.606337547302246,2.619675874710083,2.6028671264648438
18743,2.6127631664276123,2.6250691413879395,2.6092448234558105
18754,2.620110034942627,2.633589744567871,2.6175460815429688
18755,2.6116130352020264,2.6251213550567627,2.6086907386779785
18759,,,2.6209802627563477
18761,2.6079697608947754,,2.604449749
18763,2.616866111755371,2.629697799682617,2.6131210327148438
18769,2.610722541809082,2.6241354942321777,2.6079673767089844
18771,2.613478899002075,2.626251697540283,2.6095571517944336
18773,2.626008987426758,2.638711929321289,2.622082233428955
18776,2.6082980632781982,2.6217141151428223,2.604825973510742
18780,2.6231436729431152,2.6369969844818115,2.620030641555786
18781,2.609689235687256,2.6227974891662598,2.606755256652832
18782,2.618248224258423,2.631117105484009,2.6150474548339844
18788,2.623325824737549,2.636352062225342,2.6197853088378906
18790,2.604257106781006,2.6179776191711426,2.6007168292999268
18791,2.6132009029388428,2.6262261867523193,2.6102118492126465
18793,2.61660099,2.629622220993042,2.614169120788574
18795,2.6252315044403076,2.6381711959838867,2.6224677562713623
18796,2.598902940750122,2.611987590789795,2.595931053161621
18797,2.628901481628418,2.6422312259674072,2.6254043579101562
18799,2.621505022,2.634507894515991,2.6185097694396973
18800,2.6100611686706543,2.6237781047821045,2.606821298599243
18803,2.6308858394622803,2.6438167095184326,2.6271495819091797
18806,2.618297815322876,2.6307382583618164,2.6153347492218018
18807,2.606539487838745,2.618784189224243,2.602964401245117
18811,2.621245861053467,2.6340277194976807,2.6178016662597656
18812,,,2.615281105041504
18818,2.627187967300415,2.640449285507202,2.623596668243408
18819,2.6191601753234863,2.632516860961914,2.6159887313842773
18820,2.623152494430542,2.635702133178711,2.6194112300872803
18821,2.620626211166382,2.634392261505127,2.6176881790161133
18822,2.6243739128112793,2.6373555660247803,2.621185302734375
18825,2.6182804107666016,2.6310243606567383,2.614929199
18826,2.6315910816192627,2.644120216369629,2.6279232501983643
18830,2.6096606254577637,2.6222193241119385,2.606201172
18835,2.631380558013916,2.6441056728363037,2.6279754638671875
18837,2.6298179626464844,2.643187999725342,2.626112699508667
18840,2.6310882568359375,2.644111156463623,2.6278724670410156
18841,2.612877130508423,2.6262221336364746,2.6104259490966797
18842,2.602522611618042,2.6147663593292236,2.5992069244384766
18844,2.5957772731781006,2.6085309982299805,2.592425584793091
18848,2.6304986476898193,2.6437346935272217,2.6279008388519287
18849,2.612825870513916,2.625347614,2.609323263168335
18858,2.626434803009033,2.6390419006347656,2.622654914855957
18863,2.610247850418091,2.6231369972229004,2.6064887046813965
18864,2.6152710914611816,2.628798484802246,2.6117098331451416
18865,2.631486177444458,2.6448357105255127,2.6287684440612793
18866,2.634037733078003,2.647045135498047,2.630692481994629
18867,2.602616786956787,2.6152400970458984,2.599952220916748
18868,2.610015869140625,2.623278856277466,2.6069629192352295
18870,2.607048988342285,2.620202065,2.604417085647583
18872,2.6118578910827637,2.6242306232452393,2.608051300048828
18874,2.611053705215454,2.6233582496643066,2.6072475910186768
18875,2.6222996711730957,2.634094238,2.617886781692505
18876,2.607739210128784,2.619973659515381,2.604036808013916
18878,2.629218578338623,2.642256021499634,2.625145435333252
18879,2.6089704036712646,2.6222434043884277,2.6052284240722656
18881,2.624403476715088,2.636106014251709,2.6212379932403564
18883,2.6273558139801025,2.6399059295654297,2.624000072479248
18888,2.618466377258301,2.631218433380127,2.6151413917541504
18889,2.603769540786743,2.617347478866577,2.600977897644043
18891,2.6093404293060303,2.6224982738494873,2.606001853942871
18892,2.635340929031372,2.6481099128723145,2.632298707962036
18893,2.6042861938476562,2.6171231269836426,2.600651502609253
18894,2.616352081298828,2.6296916007995605,2.6137876510620117
18897,2.609088659286499,2.6224231719970703,2.6057190895080566
18898,2.620579957962036,2.6337664127349854,2.6171698570251465
18901,2.631531000137329,2.6443400382995605,2.627561330795288
18904,2.6005992889404297,2.614459515,2.5973949432373047
18908,2.6194629669189453,2.631878614425659,2.6157732009887695
18909,2.6115779876708984,2.6249842643737793,2.6085829734802246
18913,2.606745719909668,2.6198418140411377,2.603177070617676
18918,2.6199166774749756,2.6332285404205322,2.6167550086975098
18919,2.6250104904174805,2.6377673149108887,2.621861219406128
18920,2.629585027694702,2.6421446800231934,2.626624107
18923,2.623732566833496,2.636657238006592,2.6206867694854736
18924,2.6104788780212402,2.6237564086914062,2.6071979999542236
18925,2.6123690605163574,2.626173734664917,2.6096465587615967
18926,2.6030893325805664,2.6165273189544678,2.6002001762390137
18927,,,2.614985942840576
18929,2.617377281188965,2.630465030670166,2.614478826522827
18934,2.6413190364837646,2.653909206390381,2.63742733
18935,2.6161489486694336,2.6290500164031982,2.6125380992889404
18938,2.6168458461761475,2.6304094791412354,2.613727569580078
18942,2.614140033721924,2.627023696899414,2.6100263595581055
18945,2.6021807193756104,2.615252972,2.598233222961426
18946,2.613123655319214,2.6262621879577637,2.6091156005859375
18947,2.615771770477295,2.6285200119018555,2.6128692626953125
18949,2.6114420890808105,2.623896360397339,2.6077282428741455
18950,2.622446060180664,2.6357221603393555,2.6194891929626465
18951,2.6200814247131348,2.632829189300537,2.6165807247161865
18954,2.621337652206421,2.634115458,2.6181414127349854
18963,2.626199722290039,2.6391639709472656,2.6223058700561523
18967,2.602247714996338,2.615166425704956,2.5984115600585938
18973,2.616271495819092,2.6290764808654785,2.6125288009643555
18975,2.6177234649658203,2.6305301189422607,2.6147563457489014
18976,2.596397876739502,2.610032796859741,2.5929696559906006
18980,,,2.6145706176757812
18981,2.6045870780944824,2.6173362731933594,2.600980281829834
18983,2.6156015396118164,2.628633499145508,2.612187385559082
18984,2.6215481758117676,2.634799003601074,2.6182122230529785
18985,2.6138319969177246,2.627636671066284,2.6108226776123047
18987,2.613671303,2.626051187515259,2.6098904609680176
18990,2.6156392097473145,2.628528118133545,2.612330436706543
18996,2.6141994,2.6269891262054443,2.6104350090026855
18998,2.6215035915374756,2.6349263191223145,2.6180310249328613
18999,2.6220357418060303,2.6350622177124023,2.6185550689697266
19002,2.6156373023986816,2.6287851333618164,2.6131691932678223
19003,2.6182093620300293,2.631134510040283,2.615316390991211
19006,2.6258280277252197,2.639115333557129,2.6226184368133545
19007,2.624361038208008,2.6377902030944824,2.6216111183166504
19010,2.609279155731201,2.621941089630127,2.605971097946167
19016,2.6087450981140137,2.622149705886841,2.605433702468872
19021,2.6161563396453857,2.629129409790039,2.613457202911377
19022,2.6260454654693604,2.6394224166870117,2.6224396228790283
19023,2.609449863433838,2.6233410835266113,2.606611728668213
19026,2.6191842555999756,2.631561040878296,2.615600824356079
19027,2.614746570587158,2.6282382011413574,2.6114625930786133
19028,2.6207756996154785,2.634103775024414,2.6178395748138428
19030,2.6222450733184814,2.6348719596862793,2.6186747550964355
19032,2.6011710166931152,2.6147310733795166,2.597870111465454
19035,2.6161112785339355,2.629296303,2.612910270690918
19037,2.617225408554077,2.629716634750366,2.613105297088623
19040,2.619741916656494,2.632404088973999,2.6163430213928223
19042,2.6070778369903564,2.6194026470184326,2.603358745574951
19044,2.614555597305298,2.6279239654541016,2.611290216445923
19046,2.6234517097473145,2.636312246322632,2.619727373123169
19051,2.616908311843872,2.630148410797119,2.613363265991211
19057,2.6250853538513184,2.6381020545959473,2.6216037273406982
19058,2.6064870357513428,2.6191723346710205,2.6030495166778564
19061,2.6049675941467285,2.617978334,2.601512908935547
19062,2.616197347640991,2.6295619010925293,2.6128363609313965
19069,2.600982189178467,2.614121675491333,2.5976881980895996
19073,2.603637456893921,2.6176674365997314,2.6002984046936035
19076,2.6057686805725098,2.618619918823242,2.6026480197906494
19079,,,2.6089518070220947
19080,2.6148266792297363,2.6274619102478027,2.6114606857299805
19087,2.625515937805176,2.638040781021118,2.622316360473633
19089,2.614107131958008,2.626544237136841,2.6096529960632324
19091,2.608449697494507,2.621086597442627,2.605114221572876
19093,2.6099116802215576,2.6227715015411377,2.6072139739990234
19095,2.6319680213928223,2.6452693939208984,2.6292872428894043
19098,2.6050729751586914,2.6190192699432373,2.6017656326293945
19099,2.5979318618774414,2.6108789443969727,2.5944900512695312
19104,2.6175601482391357,,2.6148386001586914
19108,2.621004104614258,2.6345613,2.6177172660827637
19109,2.6176743507385254,2.630843401,2.6146740913391113
19111,2.6011786460876465,2.614159584,2.5975542068481445
19113,,,2.621771812438965
19114,2.6154565811157227,2.628108024597168,2.611908435821533
19115,2.613420009613037,2.626446247,2.609518051147461
19116,2.629692554473877,2.642587184906006,2.6263811588287354
19119,2.6140060424804688,2.6263246536254883,2.610842466
19120,2.603978395462036,2.6163134574890137,2.6003713607788086
19124,2.6111388206481934,2.623872756958008,2.6080126762390137
19125,2.621365785598755,2.634138345718384,2.6180453300476074
19126,2.6267499923706055,2.639727830886841,2.6236653327941895
19127,2.6128289699554443,2.6269304752349854,2.610248565673828
19128,2.6196091175079346,2.6323604583740234,2.6160967350006104
19131,2.6196818351745605,2.6320228576660156,2.6164209842681885
19134,2.6159169673919678,2.6285200119018555,2.612574577331543
19135,2.6168336868286133,2.6301398277282715,2.613884210586548
19136,2.615571975708008,2.6284356117248535,2.612004518508911
19137,2.619096517562866,2.631634473800659,2.6152358055114746
19138,2.6229734420776367,2.6358184814453125,2.6196374893188477
19139,2.613041400909424,2.6255791187286377,2.609621286392212
19140,2.6090683937072754,2.6218996047973633,2.606386184692383
19141,2.5937933921813965,2.606527805328369,2.5908803939819336
19142,2.623507499694824,2.6360912322998047,2.620664119720459
19145,2.590315818786621,2.603982925415039,2.5868401527404785
19146,2.631558418273926,2.6444339752197266,2.6281278133392334
19148,2.6178061962127686,2.6303114891052246,2.613882303237915
19151,2.620558261871338,2.6333374977111816,2.617349863052368
19154,2.6145706176757812,2.626875638961792,2.610767364501953
19159,2.607361316680908,2.620575189590454,2.603671073913574
19160,2.6218793392181396,2.633878231048584,2.617558002471924
19161,2.6112520694732666,2.6243112087249756,2.6082377433776855
19167,2.5798299312591553,2.5932908058166504,2.576864242553711
19168,2.611379861831665,2.624521493911743,2.6081509590148926
19169,2.6286280155181885,2.642244815826416,2.625338315963745
19170,2.6027979850769043,2.616665840148926,2.5998387336730957
19174,2.610210418701172,2.6229312419891357,2.6061582565307617
19175,2.610265016555786,2.6231141090393066,2.606997013092041
19176,2.615567207336426,2.6282105445861816,2.611325502
19177,2.628777027130127,2.642353057861328,2.6255946159362793
19178,2.6172218322753906,2.6298041343688965,2.613922119140625
19180,2.611600160598755,2.6245527267456055,2.6085500717163086
19181,2.6096296310424805,2.6222639083862305,2.606253147125244
