Step,all split,split ffn only,split qkv only
12561,2.7301347255706787,2.740927219390869,2.7291910648345947
12562,,2.727583885192871,2.716400623321533
12563,2.7144100666046143,2.724924087524414,2.713650941848755
12565,2.7201974391937256,2.731818675994873,2.7201144695281982
12567,2.723269224,2.7346506118774414,2.722961426
12570,2.716759204864502,2.7282214164733887,2.7170143127441406
12571,,2.7360401153564453,2.7255091667175293
12572,,2.7435970306396484,2.7325339317321777
12573,2.7257840633392334,2.7391295433044434,2.726789712905884
12574,2.7182652950286865,2.730029582977295,2.719083786010742
12575,2.7262001037597656,2.738588809967041,2.727355957
12576,2.711535930633545,2.7235546112060547,2.7124106884002686
12578,,2.725893497467041,2.715986728668213
12579,,2.732342004776001,2.722154140472412
12580,2.7326254844665527,2.744077444076538,2.7325499057769775
12581,,2.7410969734191895,2.7294015884399414
12582,2.723511219024658,2.734100818634033,2.7227532863616943
12583,,2.719301700592041,2.7079319953918457
12584,,2.7069292068481445,2.6942269802093506
12585,2.7378411293029785,2.748624563217163,2.736982822418213
12586,2.722223997116089,2.7335376739501953,2.7221035957336426
12587,2.703826665878296,2.7144479751586914,2.7032861709594727
12591,,2.7262630462646484,2.713780164718628
12592,,2.729038953781128,2.7167165279388428
12593,2.701009750366211,2.712831974029541,2.701108932495117
12594,,2.742058038711548,2.730076789855957
12595,2.7260069847106934,2.7381720542907715,2.727257729
12596,,2.7455332279205322,2.734131097793579
12597,,2.734117031097412,2.7228949069976807
12599,2.703707695007324,2.715857982635498,2.7041471004486084
12601,2.7173402309417725,2.7289371490478516,2.7167909145355225
12602,2.7181811332702637,2.729135036468506,2.7177581787109375
12603,,2.723634958267212,2.711310863494873
12606,2.710524559020996,2.7224929332733154,2.7114293575286865
12607,2.7227859497070312,2.7337682247161865,2.7227566242218018
12609,2.7286930084228516,2.740643024,2.7288498878479004
12610,2.7126126289367676,2.7245748043060303,2.712439537
12611,,2.7208261489868164,2.7095353603363037
12612,,2.7287955284118652,2.7168946266174316
12615,,2.7402491569519043,2.7289586067199707
12616,,2.733088731765747,2.722492218017578
12617,2.711944818496704,2.724867105484009,2.7128233909606934
12618,,2.718010663986206,2.7058236598968506
12619,,2.7149386405944824,2.702733039855957
12620,2.7217581272125244,2.734875202178955,2.721632719039917
12622,2.7170605659484863,2.727860927581787,2.7166409492492676
12623,,2.736802577972412,2.7253518104553223
12624,,2.7221999168395996,2.7106447219848633
12625,,2.7241623401641846,2.712730646133423
12626,,2.732607603,2.720324993133545
12628,2.705796957015991,2.7180612087249756,2.706681489944458
12631,2.7049965858459473,2.7170658111572266,2.7052321434020996
12632,2.7106423377990723,2.7225451469421387,2.7102649211883545
12633,2.693972349,2.705089807510376,2.6945486068725586
12635,2.7398622035980225,2.7514894008636475,2.7404520511627197
12636,,2.727034091949463,2.716081380844116
12639,2.726003885269165,2.736234188079834,2.7258472442626953
12640,2.703732967376709,2.714221477508545,2.703124523162842
12641,,2.7187235355377197,2.706634998321533
12642,2.7189221382141113,2.7294857501983643,2.718973159790039
12643,2.704477071762085,2.714751720428467,2.704083204269409
12644,2.735283851623535,2.746980905532837,2.735496759414673
12645,2.7040185928344727,2.7154388427734375,2.703918457
12647,,2.729574680328369,2.718229055404663
12649,2.7113583087921143,2.721862793,2.711697578430176
12651,2.7087926864624023,2.7192797660827637,2.708556652069092
12652,2.713698625564575,2.723949432373047,2.7134742736816406
12653,2.7234930992126465,2.734438419342041,2.722841739654541
12655,2.729764938354492,2.7409512996673584,2.7291579246520996
12656,2.7023513317108154,2.7135279178619385,2.702199935913086
12657,2.7253952026367188,2.735319137573242,2.724311351776123
12658,2.7083065509796143,2.719136953353882,2.707504987716675
12659,,2.726376533508301,2.7159581184387207
12660,2.708143472671509,2.7184934616088867,2.7069942951202393
12661,2.714399814605713,2.7252988815307617,2.7140135765075684
12662,,2.7243008613586426,2.711866617202759
12663,2.7144975662231445,2.725621223449707,2.7139415740966797
12666,,2.710878849029541,2.700895309448242
12667,2.717545986175537,2.7288870811462402,2.7180769443511963
12668,,2.7177748680114746,2.7067673206329346
12669,2.7149410247802734,2.7261948585510254,2.714996337890625
12670,2.723381757736206,2.734544277191162,2.724113941192627
12672,2.717529773712158,2.7298169136047363,2.717226744
12673,,2.735243320465088,2.723634719848633
12674,2.708773612976074,2.7197577953338623,2.7082571983337402
12676,2.7097742557525635,2.721008777618408,2.7105014324188232
12679,,2.738581657409668,2.726261615753174
12682,,2.7240703105926514,2.711900234222412
12684,2.7323391437530518,2.743060589,2.7317941188812256
12686,,2.736623764038086,2.723656654
12687,,2.7299001216888428,2.7186717987060547
12688,,2.7371344566345215,2.7257306575775146
12690,2.715420722961426,2.7269668579101562,2.7142956256866455
12691,,2.738217592,2.7269771099090576
12692,,2.720637083053589,2.7104554176330566
12693,,2.719919204711914,2.710184335708618
12694,2.7068045139312744,2.718209743499756,2.7075653076171875
12696,,2.734469413757324,2.7224490642547607
12698,,2.7118213176727295,2.7019612789154053
12699,,2.735194206237793,2.7237961292266846
12700,2.712404727935791,2.7224273681640625,2.7113144397735596
12701,,2.729369640350342,2.7179977893829346
12703,2.723184108734131,2.7360124588012695,2.7234835624694824
12705,2.7123537063598633,2.723546028137207,2.712689161300659
12706,,2.719776153564453,2.7093007564544678
12707,,2.742966413497925,2.732959508895874
12708,2.7121706008911133,2.723527431488037,2.7120473384857178
12711,,2.7242274284362793,2.7123451232910156
12712,,2.7320942878723145,2.720367431640625
12713,2.715791940689087,2.7263660430908203,2.7150161266326904
12714,2.709774971008301,2.722057819366455,2.7111165523529053
12715,,2.7361526489257812,2.7237563133239746
12716,,2.741909980773926,2.7307772636413574
12717,,2.7449963092803955,2.7336039543151855
12718,,2.7326762676239014,2.7218236923217773
12719,2.701638698577881,2.7151572704315186,2.7032392024993896
12720,,2.7226057052612305,2.7124152183532715
12721,2.703676223754883,2.7156920433044434,2.7046751976013184
12722,,2.733196258544922,2.7226383686065674
12723,2.7254531383514404,2.7366387844085693,2.7254695892333984
12724,,2.728980302810669,2.7177577018737793
12725,2.7010819911956787,2.7129948139190674,2.7005114555358887
12726,2.7058424949645996,2.717785358428955,2.7062840461730957
12727,,2.7266178131103516,2.714293956756592
12728,2.716132164001465,2.7277157306671143,2.7156052589416504
12730,,2.7254576683044434,2.7150776386260986
12731,2.7194831371307373,2.7312631607055664,2.720559597015381
12732,2.7246170043945312,2.735546588897705,2.725597858428955
12733,,2.7237210273742676,2.711807966
12734,2.7132718563079834,2.724940776824951,2.7144665718078613
12735,2.709524631500244,2.7215490341186523,2.710688591003418
12736,2.7170028686523438,2.7291207313537598,2.7170517444610596
12737,2.704864263534546,2.7153096199035645,2.7041919231414795
12739,2.7099502086639404,2.722092628479004,2.710172414779663
12742,,2.734374761581421,2.722716808319092
12743,2.7049667835235596,2.7168831825256348,2.705350637435913
12744,2.7039248943328857,2.7164227962493896,2.704226493835449
12745,,2.7399182319641113,2.7293848991394043
12747,2.717317581176758,2.7283177375793457,2.7165207862854004
12748,,2.728980541229248,2.717658042907715
12749,2.701571226119995,2.712348461151123,2.7003843784332275
12750,2.735414505004883,2.7475812435150146,2.7364907264709473
12751,,2.7129106521606445,2.702193260192871
12752,,2.720395088195801,2.7093069553375244
12753,2.728752613067627,2.7383129596710205,2.7274117469787598
12754,,2.703402519226074,2.6927053928375244
12756,2.723144292831421,2.7333219051361084,2.7225735187530518
12757,,2.739102602005005,2.7281651496887207
12758,2.6972575187683105,2.708933115005493,2.6971945762634277
12759,2.7190067768096924,2.730104923248291,2.7190303802490234
12761,,2.748439311981201,2.7381951808929443
12762,,2.7290663719177246,2.7185981273651123
12765,,2.711890221,2.6999616622924805
12766,2.7111988067626953,2.7224161624908447,2.711038827896118
12767,2.715851306915283,2.7268550395965576,2.714873790740967
12768,2.7124686241149902,2.7240612506866455,2.7125725746154785
12770,2.7124428749084473,2.7234272956848145,2.7121667861938477
12771,,2.7224345207214355,2.7113709449768066
12772,2.7133114337921143,2.723696231842041,2.712137460708618
12773,2.7187342643737793,2.729541301727295,2.717689037322998
12774,,2.731776475906372,2.7190585136413574
12777,,2.718383789,2.7064738273620605
12778,2.7030630111694336,2.715156078338623,2.7041501998901367
12780,2.7131049633026123,2.7246806621551514,2.713865280151367
12782,,2.7156949043273926,2.7049808502197266
12783,,2.705169677734375,2.693143129348755
12786,2.7127726078033447,2.7240724563598633,2.7130818367004395
12790,2.716308832168579,2.727382183074951,2.717003107070923
12791,2.705288887023926,2.7177767753601074,2.705953598022461
12793,2.708176612854004,2.7215828895568848,2.7096495628356934
12794,2.703493118286133,2.7160449028015137,2.7040579319000244
12795,2.711587429046631,2.724320411682129,2.712498903274536
12796,,2.731529712677002,2.719771624
12798,2.722939968109131,2.735614538192749,2.723870277404785
12799,,2.722463607788086,2.711467981338501
12800,2.7284159660339355,2.7395029067993164,2.7286481857299805
12802,,2.7231431007385254,2.712083578109741
12803,2.719106674194336,2.7303433418273926,2.718452215194702
12806,2.7281768321990967,2.7396960258483887,2.729264736175537
12807,2.7188000679016113,2.7302489280700684,2.719625711
12809,2.705217123031616,2.7164173126220703,2.705564260482788
12810,,2.7245490550994873,2.7136502265930176
12811,,2.717193841934204,2.706068277359009
12812,,2.720399856567383,2.7085957527160645
12815,2.704869508743286,2.716252565383911,2.705390214920044
12816,2.6985654830932617,2.7091403007507324,2.6972341537475586
12817,2.718707561,2.7307519912719727,2.7189018726348877
12818,,2.7119359970092773,2.700153350830078
12819,2.704857110977173,2.716373920440674,2.7056195735931396
12820,2.711852550506592,2.7225565910339355,2.7118124961853027
12821,2.724118709564209,2.735454559326172,2.724485158920288
12822,,2.707251787185669,2.695922374725342
12826,2.7194418907165527,2.7304351329803467,2.7191529273986816
12829,2.720513343811035,2.7319154739379883,2.7199110984802246
12831,2.7025513648986816,2.7146100997924805,2.702878475189209
12833,2.7076425552368164,2.7198400497436523,2.708134174346924
12834,2.7277414798736572,2.739337682723999,2.728848695755005
12835,,2.7228469848632812,2.7124693393707275
12838,2.716573476791382,2.7269692420959473,2.717170238494873
12840,,2.7080583572387695,2.698129415512085
12841,,2.7301363945007324,2.7186286449432373
12842,2.7013330459594727,2.7134358882904053,2.7018232345581055
12843,,2.719691038131714,2.709074020385742
12844,2.7244069576263428,2.7365710735321045,2.7251739501953125
12845,2.7222189903259277,2.7334842681884766,2.7221410274505615
12848,2.6974542140960693,2.7085022926330566,2.6972737312316895
12849,2.702392101287842,2.714071750640869,2.7023258209228516
12850,2.721439838409424,2.7338976860046387,2.7218048572540283
12851,2.7167859077453613,2.728365898132324,2.7174880504608154
12852,,2.7133517265319824,2.7038278579711914
12853,,2.737391710281372,2.7268853187561035
12857,,2.726335048675537,2.714439630508423
12858,2.707085132598877,2.717776298522949,2.7074711322784424
12860,,2.7237088680267334,2.712299108505249
12863,2.719980001449585,2.732234001159668,2.7195353507995605
12864,,2.7460453510284424,2.7342300415039062
12865,2.713127613067627,2.7251644134521484,2.7137887477874756
12867,2.694343328475952,2.7057995796203613,2.694709539413452
12870,2.710080146789551,2.7219293117523193,2.7097911834716797
12871,2.7214479446411133,2.733569622039795,2.721634626
12874,,2.7257556915283203,2.714336395263672
12875,,2.7391672134399414,2.728048324584961
12877,2.707514762878418,2.7188048362731934,2.7072019577026367
12878,,2.721904754638672,2.711104631
12880,2.721090793609619,2.7328906059265137,2.721130847930908
12881,2.7201695442199707,2.733076572418213,2.720998764038086
12882,2.7179970741271973,2.7303247451782227,2.7191288471221924
12883,2.7198281288146973,2.731365681,2.7200841903686523
12885,2.710832118988037,2.7235913276672363,2.710735321044922
12886,2.7091317176818848,2.721285581588745,2.709768295288086
12887,,2.713785171508789,2.7013556957244873
12888,2.7149057388305664,2.725630999,2.714528799057007
12889,2.725809097290039,2.7374258041381836,2.725416898727417
12891,,2.7239232063293457,2.7132151126861572
12893,,2.7106525897979736,2.7003722190856934
12894,2.7148852348327637,2.7259273529052734,2.7150275707244873
12895,,2.7131357192993164,2.7026419639587402
12896,,2.716207981109619,2.7058777809143066
12898,2.7116668224334717,2.7232742309570312,2.7123730182647705
12900,,2.7268707752227783,2.7153546810150146
12902,,2.7269768714904785,2.71634841
12904,2.695631980895996,2.7075395584106445,2.696016311645508
12905,,,2.7253341674804688
12908,2.708664894104004,2.720454692840576,2.7086219787597656
12909,,2.7294273376464844,2.7190568447113037
12910,,2.7229650020599365,2.711958169937134
12913,,2.7259628772735596,2.7140190601348877
12915,,2.723144054412842,2.7121100425720215
12916,,2.7065083980560303,2.695935010910034
12917,,2.7097606658935547,2.698878049850464
12918,2.732384204864502,2.7430026531219482,2.732708454
12919,,2.7179999351501465,2.7074337005615234
12920,,,2.7004408836364746
12921,2.7188422679901123,2.7306666374206543,2.7196810245513916
12922,,2.724182367324829,2.7122550010681152
12923,2.732952356338501,2.744370937347412,2.7339231967926025
12924,2.7040066719055176,2.716463327407837,2.704655885696411
12925,2.7076170444488525,2.7190656661987305,2.7091808319091797
12926,,2.715470314025879,2.703460931777954
12929,2.723661184310913,2.735177993774414,2.7232561111450195
12930,2.701002597808838,2.7124557495117188,2.700631856918335
12931,2.714350700378418,2.7255687713623047,2.7140798568725586
12932,2.7097086906433105,2.720494270324707,2.709167242050171
12934,2.7111964225769043,2.722848653793335,2.7103161811828613
12935,2.709991455078125,2.719350576400757,2.708407402038574
12937,,2.7047102451324463,2.694598675
12938,,2.7105960845947266,2.6990675926208496
12939,,2.7257704734802246,2.7150025367736816
12940,,2.726238250732422,2.7155375480651855
12941,2.731156111,2.742851972579956,2.7317757606506348
12942,2.696810245513916,2.7090704441070557,2.6976070404052734
12945,2.7080533504486084,2.718512535095215,2.706888437271118
12948,,2.730743408203125,2.717728853225708
12949,2.706336498260498,2.716576576,2.705369710922241
12950,2.723073959350586,2.734187364578247,2.723417282104492
12951,,2.7160983085632324,2.7067112922668457
12952,,2.733992576599121,2.7235240936279297
12953,,2.7220144271850586,2.711348772
12954,2.705683708190918,2.7175111770629883,2.7050957679748535
12955,,2.713163375854492,2.7018823623657227
12956,2.717209577560425,2.7280020713806152,2.7160487174987793
12957,2.7292449474334717,2.740272283554077,2.729104995727539
12958,2.7062907218933105,2.7167437076568604,2.705674409866333
12959,,2.7270026206970215,2.7152795791625977
12960,2.721607208251953,2.734243869781494,2.7217845916748047
12962,,2.7272391319274902,2.715531826019287
12964,,2.727391242980957,2.7170610427856445
12965,,2.7144229412078857,2.7028446197509766
12966,2.7083516120910645,2.7205140590667725,2.7094197273254395
12967,2.7149298191070557,2.7272846698760986,2.715960741043091
12968,2.7158851623535156,2.727182388305664,2.716031312942505
12969,,2.7226688861846924,2.7116899490356445
12970,,2.7347025871276855,2.7237820625305176
12971,2.715447425842285,2.726306676864624,2.7153372764587402
12972,2.724661111831665,2.735023021697998,2.7231500148773193
12973,2.7177023887634277,2.729438543319702,2.717757463
12976,2.708735942840576,2.720689535140991,2.7105441093444824
12980,,2.745120048522949,2.733994960784912
12982,2.7291080951690674,2.740206241607666,2.7285118103027344
12984,,2.7176811695098877,2.7064309120178223
12985,2.6841797828674316,2.695732593536377,2.6839616298675537
12987,,2.716900349,2.7051894664764404
12988,,2.724837303161621,2.7145514488220215
12990,2.713665008544922,2.7244832515716553,2.713620662689209
12991,2.706239938735962,2.7175018787384033,2.7056758403778076
12992,,2.734447956085205,2.723294734954834
12993,2.7201132774353027,2.732269525527954,2.7205379009246826
12994,2.6949305534362793,2.707352638244629,2.695103645324707
12995,,2.7154147624969482,2.704134464263916
12996,,2.7292325496673584,2.7182064056396484
12997,2.7100088596343994,2.721737861633301,2.7101526260375977
12998,2.7186312675476074,2.730754852294922,2.721167564
12999,2.720893144607544,2.7313733100891113,2.7197842597961426
13002,2.7143197059631348,2.725477695465088,2.713505744934082
13003,,2.7337801456451416,2.7224090099334717
13004,2.7010653018951416,2.7121055126190186,2.7015318870544434
13005,2.7165708541870117,2.7281999588012695,2.716732978820801
13006,,2.740903854370117,2.7298498153686523
13010,2.6966605186462402,2.708913564682007,2.697178840637207
13011,,2.7123467922210693,2.701749563217163
13012,2.715348005,2.727828025817871,2.7165653705596924
13013,2.717634677886963,2.730470657348633,2.719085216522217
13014,,2.7285289764404297,2.7174439430236816
13015,,2.732891082763672,2.7221131324768066
13016,2.7267441749572754,2.7372007369995117,2.7258923053741455
13017,,2.7210609912872314,2.710430383682251
13019,2.7062006,2.718318462371826,2.7068700790405273
13020,2.7005441188812256,2.7116971015930176,2.701089621
13021,2.695465564727783,2.707144260406494,2.695544481277466
13022,2.7091221809387207,2.719679832458496,2.709531784057617
13023,,2.733322858810425,2.7219724655151367
13024,,2.718014956,2.706326723098755
13025,,2.710761547088623,2.698988437652588
13026,2.7132227420806885,2.726120710372925,2.7136647701263428
13028,2.7233712673187256,2.7350971698760986,2.7238686084747314
13029,2.7083442211151123,2.7198572158813477,2.708343505859375
13031,2.700756549835205,2.7123217582702637,2.700608491897583
13032,2.7018465995788574,2.7139499187469482,2.702432155609131
13035,2.6984617710113525,2.709481716156006,2.6992626190185547
13036,2.703382730484009,2.7143874168395996,2.703193426132202
13039,2.7051901817321777,2.7158515453338623,2.7050023078918457
13040,2.705371379852295,2.715965509414673,2.7062017917633057
13042,2.7247629165649414,2.7342441082000732,2.724719762802124
13043,2.692812442779541,2.702951431274414,2.6924986839294434
13045,2.731133222579956,2.740785598754883,2.7302634716033936
13046,,2.7050952911376953,2.692652463912964
13047,2.7159318923950195,2.7275686264038086,2.716063976287842
13048,,2.7274820804595947,2.7160632610321045
13049,,2.733449935913086,2.721904993057251
13050,2.723541736602783,2.736042022705078,2.724987506866455
13051,2.6917781829833984,2.704281806945801,2.692017078399658
13052,2.7106552124023438,2.723144054412842,2.7112247943878174
13053,2.6981608867645264,2.7094132900238037,2.6977500915527344
13054,2.716566562652588,2.7284364700317383,2.7164320945739746
13055,2.713898181915283,2.7258636951446533,2.7150115966796875
13057,2.711989164352417,2.7227585315704346,2.7122747898101807
13059,2.7133736610412598,2.723571538925171,2.7128937244415283
13061,,2.720876693725586,2.709273099899292
13062,2.7104713916778564,2.721799135,2.7102596759796143
13063,,2.7192347049713135,2.7086269855499268
13064,,2.707205057144165,2.696345090866089
13065,,2.7113163471221924,2.700651168823242
13066,2.694174051,2.7058591842651367,2.6944656372070312
13068,2.7136106491088867,2.724891424179077,2.7135543823242188
13069,2.7015509605407715,2.7120635509490967,2.7017934322357178
13070,,2.727759838104248,2.7170889377593994
13071,,2.7101941108703613,2.698622465133667
13072,,2.741307020187378,2.7284741401672363
13073,2.708543062210083,2.720494270324707,2.707308292388916
13074,2.707042694091797,2.718845844268799,2.7072672843933105
13075,,2.7391676902770996,2.7286133766174316
13077,,2.7260520458221436,2.714198589324951
13078,2.6981217861175537,2.7101359367370605,2.698009490966797
13079,,2.7268426418304443,2.714776039123535
13082,2.723820924758911,2.734276056289673,2.7228341102600098
13084,2.689769983291626,2.702068328857422,2.6907052993774414
13085,2.7263846397399902,2.737727165222168,2.727710247039795
13086,,2.7218942642211914,2.711422920227051
13087,,2.7166032791137695,2.7057628631591797
13088,,2.732983350753784,2.721142530441284
13089,,2.715411901473999,2.704395055770874
13090,2.7072486877441406,2.7182064056396484,2.707180976867676
13091,2.7171974182128906,2.727576494216919,2.7163612842559814
13092,2.708336114883423,2.719837188720703,2.708961009979248
13093,,2.70339036,2.6937646865844727
13097,2.713601589202881,2.7259082794189453,2.713958263397217
13098,2.719012737,2.731102705001831,2.719363212585449
13099,2.699594020843506,2.7119226455688477,2.700087785720825
13101,2.701923370361328,2.7127530574798584,2.7020251750946045
13102,2.715822696685791,2.7270586490631104,2.7157723903656006
13103,,2.720021963119507,2.708871603012085
13104,,,2.6945598125457764
13105,2.685342788696289,2.6960721015930176,2.6855180263519287
13106,,2.701362371444702,2.6914408206939697
13107,2.7112951278686523,2.722661018371582,2.711682081222534
13109,2.719560384750366,2.7301371097564697,2.7193522453308105
13110,2.7113475799560547,2.7218637466430664,2.7110939025878906
13111,2.713653564453125,2.725327730178833,2.7144579887390137
13112,2.704552412033081,2.7140064239501953,2.702969789505005
13114,2.7084431648254395,2.719846725463867,2.7085540294647217
13115,,2.7410411834716797,2.729749917984009
13116,2.701910972595215,2.7128474712371826,2.702507257461548
13117,2.6941888332366943,2.706026315689087,2.6949453353881836
13118,,2.7208049297332764,2.7087349891662598
13120,,2.702669620513916,2.690816640853882
13121,2.685384750366211,2.696695327758789,2.6856961250305176
13122,,2.7278575897216797,2.7160325050354004
13127,,2.7257184982299805,2.714963436126709
13128,,2.7251899242401123,2.7139813899993896
13129,2.7143759727478027,2.724963426589966,2.7125699520111084
13130,2.7256619930267334,2.7377123832702637,2.723550558
13132,2.707775831222534,2.7193241119384766,2.7074739933013916
13134,,2.704000234603882,2.693161725997925
13135,2.7158315181732178,2.726121425628662,2.715282440185547
13137,2.701446294784546,2.711927890777588,2.700984239578247
13138,,2.7091963291168213,2.6996512413024902
13139,2.7083799839019775,2.7196319103240967,2.7082948684692383
13142,2.7162342071533203,2.7273905277252197,2.716464042663574
13143,2.710895538330078,2.721226453781128,2.710667133331299
13144,,2.7199771404266357,2.709064483642578
13145,2.7146668434143066,2.7261857986450195,2.7153120040893555
13146,,2.713225841522217,2.7030861377716064
13148,,2.713221549987793,2.7026190757751465
13149,,2.714766502380371,2.7034828662872314
13150,2.706970215,2.7189714908599854,2.707277297973633
13151,2.7141432762145996,2.7269558906555176,2.714951515197754
13152,2.697070598602295,2.709982395172119,2.698284626
13153,2.7128968238830566,2.724599838256836,2.7124104499816895
13156,2.713029384613037,2.725811243057251,2.714223861694336
13157,2.711836814880371,2.7238993644714355,2.7127254009246826
13158,2.7050201892852783,2.716111898422241,2.704906463623047
13159,2.7183659076690674,2.729706048965454,2.7182295322418213
13161,2.7122855186462402,2.723438262939453,2.7117438316345215
13162,2.7063515186309814,2.7172255516052246,2.7058684825897217
13163,2.698901891708374,2.7097725868225098,2.6982920169830322
13164,2.717263698577881,2.7281370162963867,2.7173993587493896
13166,,2.7177274227142334,2.706270694732666
13167,2.705739736557007,2.716517686843872,2.7050929069519043
13171,,2.7087836265563965,2.697152614593506
13173,2.701368808746338,2.713164806365967,2.701975107192993
13174,2.694746255874634,2.7060861587524414,2.6957807540893555
13175,2.7102832794189453,2.721679449081421,2.710034132003784
13176,,2.7373526096343994,2.726632833480835
13177,2.7202019691467285,2.7308461666107178,2.719510316848755
13178,2.7082877159118652,2.719564676,2.708214044570923
13180,2.7092037200927734,2.719721794128418,2.7088165283203125
13182,2.703207015991211,2.7142701148986816,2.703005552
13183,2.728273391723633,2.738558530807495,2.728350877761841
13184,,2.7246170043945312,2.7148587703704834
13185,,2.7234296798706055,2.7129738330841064
13186,2.711653470993042,2.7232155799865723,2.712834358215332
13187,,2.7156522274017334,2.7062184810638428
13188,,,2.71132493
13189,,2.7164902687072754,2.704794406890869
13191,2.709233283996582,2.720898389816284,2.7089715003967285
13192,,2.7277028560638428,2.7163805961608887
13193,2.7035439014434814,2.7135543823242188,2.7031033039093018
13195,,2.712907314300537,2.702585220336914
13196,,2.7105634212493896,2.7002501487731934
13199,2.722729206085205,2.7339043617248535,2.7234890460968018
13200,2.7124032974243164,2.7238335609436035,2.7133543491363525
13201,2.703279733657837,2.7144908905029297,2.7032546997070312
13202,2.6996684074401855,2.710559844970703,2.698334217071533
13203,2.7119665145874023,2.7228713035583496,2.7113256454467773
13204,,2.707332134246826,2.6967720985412598
13205,2.7089834213256836,2.720791816711426,2.710932970046997
13206,,2.7177836894989014,2.7066521644592285
13207,,2.711151599884033,2.700775623321533
13209,2.7097716331481934,2.7201790809631348,2.7106964588165283
13210,2.695915460586548,2.7060747146606445,2.695413589477539
13211,,2.7194137573242188,2.708655834197998
13212,2.708042860031128,2.7183332443237305,2.708183526992798
13215,,2.711865186691284,2.7006587982177734
13216,,2.7215452194213867,2.709348678588867
13218,,2.7196617126464844,2.707998752593994
13219,2.699457883834839,2.711404323577881,2.699766159057617
13223,2.7015929222106934,2.7135183811187744,2.702566385269165
13224,2.7056472301483154,2.7168827056884766,2.707174777984619
13225,2.697533369064331,2.709930419921875,2.698577404022217
13226,,2.709207534790039,2.697833538
13228,,2.7222673892974854,2.7100653648376465
13230,2.687706232070923,2.6993889808654785,2.6880736351013184
13231,,2.725587844848633,2.7150943279266357
13232,2.6834816932678223,2.6939733028411865,2.683556557
13233,2.6932103633880615,2.7034268379211426,2.693312168121338
13234,,2.720305919647217,2.7095284461975098
13236,,2.7001118659973145,2.689716339111328
13237,2.707618236541748,2.718966007232666,2.708542823791504
13238,2.691159487,2.7018258571624756,2.691269874572754
13239,2.705667018890381,2.7169852256774902,2.706125020980835
13242,2.698723793029785,2.7106268405914307,2.7000389099121094
13245,2.701174736022949,2.7131118774414062,2.701658248901367
13246,2.7031755447387695,2.7143306732177734,2.7036943435668945
13247,,2.717097759246826,2.7067956924438477
13248,2.6936886310577393,2.7050797939300537,2.6952781677246094
13249,,2.711174726486206,2.702214479446411
13251,2.7036361694335938,2.715956211090088,2.703937292098999
13252,,,2.7071645259857178
13253,2.710930585861206,2.722764730453491,2.711071729660034
13254,2.7076916694641113,2.718599557876587,2.707763910293579
13255,,2.7116668224334717,2.699016571044922
13258,2.716597795,2.7279014587402344,2.7158432006835938
13259,2.7060279846191406,2.717667579650879,2.705901622772217
13261,2.685204506,2.697035789489746,2.685485363006592
13262,2.706649065,2.7179431915283203,2.7074837684631348
13264,,2.725996971130371,2.714977741241455
13265,2.7055225372314453,2.7158918380737305,2.7047009468078613
13266,2.716294527053833,2.727586269378662,2.716226577758789
13267,,2.7221567630767822,2.711247205734253
13268,2.711909532546997,2.724154472351074,2.712005615234375
13269,,2.7077488899230957,2.6969337463378906
13270,,2.711529016494751,2.7003095149993896
13271,,2.7262330055236816,2.7152626514434814
13273,,2.7065110206604004,2.6958439350128174
13274,2.7076258659362793,2.7189199924468994,2.708399534225464
13275,,2.7225265502929688,2.712369680404663
13278,2.718440055847168,2.729980469,2.7188315391540527
13279,2.697323799133301,2.7074594497680664,2.6964902877807617
13281,2.7095251083374023,2.7204859256744385,2.709052324295044
13282,,2.7046902179718018,2.6936163902282715
13283,,2.717994451522827,2.706446647644043
13284,2.682002305984497,2.692685366,2.681234598
13286,,2.7213902473449707,2.710885524749756
13289,2.721421241760254,2.733527898788452,2.7214298248291016
13290,2.693392515182495,2.7057926654815674,2.6934027671813965
13291,2.7170891761779785,2.7283408641815186,2.715977907180786
13292,2.7104203701019287,2.722365140914917,2.711791753768921
13293,,2.719672679901123,2.7081265449523926
13294,2.7002339363098145,2.712703227996826,2.7002949714660645
13296,2.715911388397217,2.7274975776672363,2.7172343730926514
13297,,2.720576524734497,2.710573912
13298,2.6989786624908447,2.709592104,2.699103832244873
13299,2.6967837810516357,2.7078640460968018,2.6974642276763916
13300,2.706991672515869,2.7181010246276855,2.7069034576416016
13301,,2.7195732593536377,2.7090439796447754
13303,2.7006053924560547,2.7114531993865967,2.7010951042175293
13304,2.6965951919555664,2.7082977294921875,2.6974828243255615
13305,2.7125930786132812,2.724579334259033,2.7133991718292236
13306,,2.7431719303131104,2.7321789264678955
13307,2.7073919773101807,2.7192468643188477,2.7095391750335693
13308,2.699843645095825,2.7113044261932373,2.7001821994781494
13309,,2.707176923751831,2.6959896087646484
13310,2.690103769302368,2.7015175819396973,2.6909759044647217
13311,2.7025418281555176,2.714531660079956,2.702957869
13312,2.709373712539673,2.7201759815216064,2.7087302207946777
13316,2.711717367172241,2.7231881618499756,2.7123541831970215
13318,2.7190446853637695,2.730557680130005,2.7195522785186768
13319,2.683626174926758,2.695075750350952,2.6838817596435547
13320,,2.708129405975342,2.695549964904785
13321,2.7096476554870605,2.7214314937591553,2.7100634574890137
13322,2.700423002243042,2.7122559547424316,2.700230121612549
